Time,ActiveThreads
"2024-12-09 09:43:26",1
"2024-12-09 09:43:36",2
"2024-12-09 09:43:42",3
"2024-12-09 09:43:48",4
"2024-12-09 09:43:52",5
"2024-12-09 09:43:56",5
"2024-12-09 09:44:00",6
"2024-12-09 09:44:02",6
"2024-12-09 09:44:06",7
"2024-12-09 09:44:09",7
"2024-12-09 09:44:12",8
"2024-12-09 09:44:14",8
"2024-12-09 09:44:17",9
"2024-12-09 09:44:20",9
"2024-12-09 09:44:22",9
"2024-12-09 09:44:24",10
"2024-12-09 09:44:26",10
"2024-12-09 09:44:29",10
"2024-12-09 09:44:32",10
"2024-12-09 09:44:34",10
"2024-12-09 09:44:36",10
"2024-12-09 09:44:38",10
"2024-12-09 09:44:41",10
"2024-12-09 09:44:44",10
"2024-12-09 09:44:46",10
"2024-12-09 09:44:48",10
"2024-12-09 09:44:50",10
"2024-12-09 09:44:53",10
"2024-12-09 09:44:56",10
"2024-12-09 09:44:58",10
"2024-12-09 09:45:00",10
"2024-12-09 09:45:02",10
"2024-12-09 09:45:05",10
"2024-12-09 09:45:08",10
"2024-12-09 09:45:10",10
"2024-12-09 09:45:12",10
"2024-12-09 09:45:14",10
"2024-12-09 09:45:17",10
"2024-12-09 09:45:20",10
"2024-12-09 09:45:22",10
"2024-12-09 09:45:24",10
"2024-12-09 09:45:26",10
"2024-12-09 09:45:29",10
"2024-12-09 09:45:30",11
"2024-12-09 09:45:33",11
"2024-12-09 09:45:35",12
"2024-12-09 09:45:36",12
"2024-12-09 09:45:38",12
"2024-12-09 09:45:41",12
"2024-12-09 09:45:41",13
"2024-12-09 09:45:44",13
"2024-12-09 09:45:46",13
"2024-12-09 09:45:47",14
"2024-12-09 09:45:48",14
"2024-12-09 09:45:50",14
"2024-12-09 09:45:53",14
"2024-12-09 09:45:53",15
"2024-12-09 09:45:54",15
"2024-12-09 09:45:57",15
"2024-12-09 09:45:59",16
"2024-12-09 09:45:59",16
"2024-12-09 09:46:00",16
"2024-12-09 09:46:02",16
"2024-12-09 09:46:05",16
"2024-12-09 09:46:05",17
"2024-12-09 09:46:05",17
"2024-12-09 09:46:08",17
"2024-12-09 09:46:10",17
"2024-12-09 09:46:11",18
"2024-12-09 09:46:11",18
"2024-12-09 09:46:12",18
"2024-12-09 09:46:14",18
"2024-12-09 09:46:17",18
"2024-12-09 09:46:17",19
"2024-12-09 09:46:17",19
"2024-12-09 09:46:18",19
"2024-12-09 09:46:21",19
"2024-12-09 09:46:23",20
"2024-12-09 09:46:23",20
"2024-12-09 09:46:23",20
"2024-12-09 09:46:24",20
"2024-12-09 09:46:26",20
"2024-12-09 09:46:29",20
"2024-12-09 09:46:29",20
"2024-12-09 09:46:29",20
"2024-12-09 09:46:30",20
"2024-12-09 09:46:33",20
"2024-12-09 09:46:35",20
"2024-12-09 09:46:35",20
"2024-12-09 09:46:35",20
"2024-12-09 09:46:36",20
"2024-12-09 09:46:38",20
"2024-12-09 09:46:41",20
"2024-12-09 09:46:41",20
"2024-12-09 09:46:41",20
"2024-12-09 09:46:42",20
"2024-12-09 09:46:45",20
"2024-12-09 09:46:47",20
"2024-12-09 09:46:47",20
"2024-12-09 09:46:47",20
"2024-12-09 09:46:48",20
"2024-12-09 09:46:50",20
"2024-12-09 09:46:53",20
"2024-12-09 09:46:53",20
"2024-12-09 09:46:53",20
"2024-12-09 09:46:54",20
"2024-12-09 09:46:57",20
"2024-12-09 09:46:59",20
"2024-12-09 09:46:59",20
"2024-12-09 09:46:59",20
"2024-12-09 09:47:00",20
"2024-12-09 09:47:02",20
"2024-12-09 09:47:05",20
"2024-12-09 09:47:05",20
"2024-12-09 09:47:05",20
"2024-12-09 09:47:06",20
"2024-12-09 09:47:09",20
"2024-12-09 09:47:11",20
"2024-12-09 09:47:11",20
"2024-12-09 09:47:11",20
"2024-12-09 09:47:12",20
"2024-12-09 09:47:14",20
"2024-12-09 09:47:17",20
"2024-12-09 09:47:17",20
"2024-12-09 09:47:17",20
"2024-12-09 09:47:18",20
"2024-12-09 09:47:21",20
"2024-12-09 09:47:23",20
"2024-12-09 09:47:23",20
"2024-12-09 09:47:23",20
"2024-12-09 09:47:24",20
"2024-12-09 09:47:26",20
"2024-12-09 09:47:29",20
"2024-12-09 09:47:29",20
"2024-12-09 09:47:29",20
"2024-12-09 09:47:30",20
"2024-12-09 09:47:33",20
"2024-12-09 09:47:35",20
"2024-12-09 09:47:35",20
"2024-12-09 09:47:35",20
"2024-12-09 09:47:36",20
"2024-12-09 09:47:38",20
"2024-12-09 09:47:41",20
"2024-12-09 09:47:41",20
"2024-12-09 09:47:41",20
"2024-12-09 09:47:42",20
"2024-12-09 09:47:45",20
"2024-12-09 09:47:47",20
"2024-12-09 09:47:47",20
"2024-12-09 09:47:47",20
"2024-12-09 09:47:48",20
"2024-12-09 09:47:50",20
"2024-12-09 09:47:53",20
"2024-12-09 09:47:53",20
"2024-12-09 09:47:53",20
"2024-12-09 09:47:54",20
"2024-12-09 09:47:57",20
"2024-12-09 09:47:59",20
"2024-12-09 09:47:59",20
"2024-12-09 09:47:59",20
"2024-12-09 09:48:00",20
"2024-12-09 09:48:02",20
"2024-12-09 09:48:05",20
"2024-12-09 09:48:05",20
"2024-12-09 09:48:05",20
"2024-12-09 09:48:06",20
"2024-12-09 09:48:09",20
"2024-12-09 09:48:11",20
"2024-12-09 09:48:11",20
"2024-12-09 09:48:11",20
"2024-12-09 09:48:12",20
"2024-12-09 09:48:14",20
"2024-12-09 09:48:17",20
"2024-12-09 09:48:17",20
"2024-12-09 09:48:17",20
"2024-12-09 09:48:18",20
"2024-12-09 09:48:21",20
"2024-12-09 09:48:23",20
"2024-12-09 09:48:23",20
"2024-12-09 09:48:23",20
"2024-12-09 09:48:24",20
"2024-12-09 09:48:26",20
"2024-12-09 09:48:29",20
"2024-12-09 09:48:29",20
"2024-12-09 09:48:29",20
"2024-12-09 09:48:30",20
"2024-12-09 09:48:33",20
"2024-12-09 09:48:35",20
"2024-12-09 09:48:35",20
"2024-12-09 09:48:35",20
"2024-12-09 09:48:36",20
"2024-12-09 09:48:38",20
"2024-12-09 09:48:41",20
"2024-12-09 09:48:41",20
"2024-12-09 09:48:41",20
"2024-12-09 09:48:42",20
"2024-12-09 09:48:45",20
"2024-12-09 09:48:47",20
"2024-12-09 09:48:47",20
"2024-12-09 09:48:47",20
"2024-12-09 09:48:48",20
"2024-12-09 09:48:50",20
"2024-12-09 09:48:53",20
"2024-12-09 09:48:53",20
"2024-12-09 09:48:53",20
"2024-12-09 09:48:54",20
"2024-12-09 09:48:57",20
"2024-12-09 09:48:59",20
"2024-12-09 09:48:59",20
"2024-12-09 09:48:59",20
"2024-12-09 09:49:00",20
"2024-12-09 09:49:02",20
"2024-12-09 09:49:05",20
"2024-12-09 09:49:05",20
"2024-12-09 09:49:05",20
"2024-12-09 09:49:06",20
"2024-12-09 09:49:09",20
"2024-12-09 09:49:11",20
"2024-12-09 09:49:11",20
"2024-12-09 09:49:11",20
"2024-12-09 09:49:12",20
"2024-12-09 09:49:14",20
"2024-12-09 09:49:17",20
"2024-12-09 09:49:17",20
"2024-12-09 09:49:17",20
"2024-12-09 09:49:18",20
"2024-12-09 09:49:21",20
"2024-12-09 09:49:23",20
"2024-12-09 09:49:23",20
"2024-12-09 09:49:23",20
"2024-12-09 09:49:24",20
"2024-12-09 09:49:26",20
"2024-12-09 09:49:29",20
"2024-12-09 09:49:29",20
"2024-12-09 09:49:29",20
"2024-12-09 09:49:30",20
"2024-12-09 09:49:33",20
"2024-12-09 09:49:35",20
"2024-12-09 09:49:35",20
"2024-12-09 09:49:35",20
"2024-12-09 09:49:36",20
"2024-12-09 09:49:38",20
"2024-12-09 09:49:41",20
"2024-12-09 09:49:41",20
"2024-12-09 09:49:41",20
"2024-12-09 09:49:42",20
"2024-12-09 09:49:45",20
"2024-12-09 09:49:47",20
"2024-12-09 09:49:47",20
"2024-12-09 09:49:47",20
"2024-12-09 09:49:48",20
"2024-12-09 09:49:50",20
"2024-12-09 09:49:53",20
"2024-12-09 09:49:53",20
"2024-12-09 09:49:53",20
"2024-12-09 09:49:54",20
"2024-12-09 09:49:57",20
"2024-12-09 09:49:59",20
"2024-12-09 09:49:59",20
"2024-12-09 09:49:59",20
"2024-12-09 09:50:00",20
"2024-12-09 09:50:02",20
"2024-12-09 09:50:05",20
"2024-12-09 09:50:05",20
"2024-12-09 09:50:05",20
"2024-12-09 09:50:06",20
"2024-12-09 09:50:09",20
"2024-12-09 09:50:11",20
"2024-12-09 09:50:11",20
"2024-12-09 09:50:11",20
"2024-12-09 09:50:12",20
"2024-12-09 09:50:14",20
"2024-12-09 09:50:17",20
"2024-12-09 09:50:17",20
"2024-12-09 09:50:17",20
"2024-12-09 09:50:18",20
"2024-12-09 09:50:21",20
"2024-12-09 09:50:23",20
"2024-12-09 09:50:23",20
"2024-12-09 09:50:23",20
"2024-12-09 09:50:24",20
"2024-12-09 09:50:26",20
"2024-12-09 09:50:29",20
"2024-12-09 09:50:29",20
"2024-12-09 09:50:29",20
"2024-12-09 09:50:30",20
"2024-12-09 09:50:33",20
"2024-12-09 09:50:35",20
"2024-12-09 09:50:35",20
"2024-12-09 09:50:35",20
"2024-12-09 09:50:36",20
"2024-12-09 09:50:38",20
"2024-12-09 09:50:41",20
"2024-12-09 09:50:41",20
"2024-12-09 09:50:41",20
"2024-12-09 09:50:42",20
"2024-12-09 09:50:45",20
"2024-12-09 09:50:47",20
"2024-12-09 09:50:47",20
"2024-12-09 09:50:47",20
"2024-12-09 09:50:48",20
"2024-12-09 09:50:50",20
"2024-12-09 09:50:53",20
"2024-12-09 09:50:53",20
"2024-12-09 09:50:53",20
"2024-12-09 09:50:54",20
"2024-12-09 09:50:57",20
"2024-12-09 09:50:59",20
"2024-12-09 09:50:59",20
"2024-12-09 09:50:59",20
"2024-12-09 09:51:00",20
"2024-12-09 09:51:02",20
"2024-12-09 09:51:05",20
"2024-12-09 09:51:05",20
"2024-12-09 09:51:05",20
"2024-12-09 09:51:06",20
"2024-12-09 09:51:09",20
"2024-12-09 09:51:11",20
"2024-12-09 09:51:11",20
"2024-12-09 09:51:11",20
"2024-12-09 09:51:12",20
"2024-12-09 09:51:14",20
"2024-12-09 09:51:17",20
"2024-12-09 09:51:17",20
"2024-12-09 09:51:17",20
"2024-12-09 09:51:18",20
"2024-12-09 09:51:21",20
"2024-12-09 09:51:23",20
"2024-12-09 09:51:23",20
"2024-12-09 09:51:23",20
"2024-12-09 09:51:24",20
"2024-12-09 09:51:26",20
"2024-12-09 09:51:29",20
"2024-12-09 09:51:29",20
"2024-12-09 09:51:29",20
"2024-12-09 09:51:30",20
"2024-12-09 09:51:33",20
"2024-12-09 09:51:35",20
"2024-12-09 09:51:35",20
"2024-12-09 09:51:35",20
"2024-12-09 09:51:36",20
"2024-12-09 09:51:38",20
"2024-12-09 09:51:41",20
"2024-12-09 09:51:41",20
"2024-12-09 09:51:41",20
"2024-12-09 09:51:42",20
"2024-12-09 09:51:45",20
"2024-12-09 09:51:47",20
"2024-12-09 09:51:47",20
"2024-12-09 09:51:47",20
"2024-12-09 09:51:48",20
"2024-12-09 09:51:50",20
"2024-12-09 09:51:53",20
"2024-12-09 09:51:53",20
"2024-12-09 09:51:53",20
"2024-12-09 09:51:54",20
"2024-12-09 09:51:57",20
"2024-12-09 09:51:59",20
"2024-12-09 09:51:59",20
"2024-12-09 09:51:59",20
"2024-12-09 09:52:00",20
"2024-12-09 09:52:02",20
"2024-12-09 09:52:05",20
"2024-12-09 09:52:05",20
"2024-12-09 09:52:05",20
"2024-12-09 09:52:06",20
"2024-12-09 09:52:09",20
"2024-12-09 09:52:11",20
"2024-12-09 09:52:11",20
"2024-12-09 09:52:11",20
"2024-12-09 09:52:12",20
"2024-12-09 09:52:14",20
"2024-12-09 09:52:17",20
"2024-12-09 09:52:17",20
"2024-12-09 09:52:17",20
"2024-12-09 09:52:18",20
"2024-12-09 09:52:21",20
"2024-12-09 09:52:23",20
"2024-12-09 09:52:23",20
"2024-12-09 09:52:23",20
"2024-12-09 09:52:24",20
"2024-12-09 09:52:26",20
"2024-12-09 09:52:29",20
"2024-12-09 09:52:29",20
"2024-12-09 09:52:29",20
"2024-12-09 09:52:30",20
"2024-12-09 09:52:33",20
"2024-12-09 09:52:35",20
"2024-12-09 09:52:35",20
"2024-12-09 09:52:35",20
"2024-12-09 09:52:36",20
"2024-12-09 09:52:38",20
"2024-12-09 09:52:41",20
"2024-12-09 09:52:41",20
"2024-12-09 09:52:41",20
"2024-12-09 09:52:42",20
"2024-12-09 09:52:45",20
"2024-12-09 09:52:47",20
"2024-12-09 09:52:47",20
"2024-12-09 09:52:47",20
"2024-12-09 09:52:48",20
"2024-12-09 09:52:50",20
"2024-12-09 09:52:53",20
"2024-12-09 09:52:53",20
"2024-12-09 09:52:53",20
"2024-12-09 09:52:54",20
"2024-12-09 09:52:57",20
"2024-12-09 09:52:59",20
"2024-12-09 09:52:59",20
"2024-12-09 09:52:59",20
"2024-12-09 09:53:00",20
"2024-12-09 09:53:02",20
"2024-12-09 09:53:05",20
"2024-12-09 09:53:05",20
"2024-12-09 09:53:05",20
"2024-12-09 09:53:06",20
"2024-12-09 09:53:09",20
"2024-12-09 09:53:11",20
"2024-12-09 09:53:11",20
"2024-12-09 09:53:11",20
"2024-12-09 09:53:12",20
"2024-12-09 09:53:14",20
"2024-12-09 09:53:17",20
"2024-12-09 09:53:17",20
"2024-12-09 09:53:17",20
"2024-12-09 09:53:18",20
"2024-12-09 09:53:21",20
"2024-12-09 09:53:23",20
"2024-12-09 09:53:23",20
"2024-12-09 09:53:23",20
"2024-12-09 09:53:24",20
"2024-12-09 09:53:26",20
"2024-12-09 09:53:29",20
"2024-12-09 09:53:29",20
"2024-12-09 09:53:29",20
"2024-12-09 09:53:30",20
"2024-12-09 09:53:33",20
"2024-12-09 09:53:35",20
"2024-12-09 09:53:35",20
"2024-12-09 09:53:35",20
"2024-12-09 09:53:36",20
"2024-12-09 09:53:38",20
"2024-12-09 09:53:41",20
"2024-12-09 09:53:41",20
"2024-12-09 09:53:41",20
"2024-12-09 09:53:42",20
"2024-12-09 09:53:45",20
"2024-12-09 09:53:47",20
"2024-12-09 09:53:47",20
"2024-12-09 09:53:47",20
"2024-12-09 09:53:48",20
"2024-12-09 09:53:50",20
"2024-12-09 09:53:53",20
"2024-12-09 09:53:53",20
"2024-12-09 09:53:53",20
"2024-12-09 09:53:54",20
"2024-12-09 09:53:57",20
"2024-12-09 09:53:59",20
"2024-12-09 09:53:59",20
"2024-12-09 09:53:59",20
"2024-12-09 09:54:00",20
"2024-12-09 09:54:02",20
"2024-12-09 09:54:05",20
"2024-12-09 09:54:05",20
"2024-12-09 09:54:05",20
"2024-12-09 09:54:06",20
"2024-12-09 09:54:09",20
"2024-12-09 09:54:11",20
"2024-12-09 09:54:11",20
"2024-12-09 09:54:11",20
"2024-12-09 09:54:12",20
"2024-12-09 09:54:14",20
"2024-12-09 09:54:17",20
"2024-12-09 09:54:17",20
"2024-12-09 09:54:17",20
"2024-12-09 09:54:18",20
"2024-12-09 09:54:21",20
"2024-12-09 09:54:23",20
"2024-12-09 09:54:23",20
"2024-12-09 09:54:23",20
"2024-12-09 09:54:24",20
"2024-12-09 09:54:26",20
"2024-12-09 09:54:29",20
"2024-12-09 09:54:29",20
"2024-12-09 09:54:29",20
"2024-12-09 09:54:30",20
"2024-12-09 09:54:33",20
"2024-12-09 09:54:35",20
"2024-12-09 09:54:35",20
"2024-12-09 09:54:35",20
"2024-12-09 09:54:36",20
"2024-12-09 09:54:38",20
"2024-12-09 09:54:41",20
"2024-12-09 09:54:41",20
"2024-12-09 09:54:41",20
"2024-12-09 09:54:42",20
"2024-12-09 09:54:45",20
"2024-12-09 09:54:47",20
"2024-12-09 09:54:47",20
"2024-12-09 09:54:47",20
"2024-12-09 09:54:48",20
"2024-12-09 09:54:50",20
"2024-12-09 09:54:53",20
"2024-12-09 09:54:53",20
"2024-12-09 09:54:53",20
"2024-12-09 09:54:54",20
"2024-12-09 09:54:57",20
"2024-12-09 09:54:59",20
"2024-12-09 09:54:59",20
"2024-12-09 09:54:59",20
"2024-12-09 09:55:00",20
"2024-12-09 09:55:02",20
"2024-12-09 09:55:05",20
"2024-12-09 09:55:05",20
"2024-12-09 09:55:05",20
"2024-12-09 09:55:06",20
"2024-12-09 09:55:09",20
"2024-12-09 09:55:11",20
"2024-12-09 09:55:11",20
"2024-12-09 09:55:11",20
"2024-12-09 09:55:12",20
"2024-12-09 09:55:14",20
"2024-12-09 09:55:17",20
"2024-12-09 09:55:17",20
"2024-12-09 09:55:17",20
"2024-12-09 09:55:18",20
"2024-12-09 09:55:21",20
"2024-12-09 09:55:23",20
"2024-12-09 09:55:23",20
"2024-12-09 09:55:23",20
"2024-12-09 09:55:24",20
"2024-12-09 09:55:26",20
"2024-12-09 09:55:29",20
"2024-12-09 09:55:29",20
"2024-12-09 09:55:29",20
"2024-12-09 09:55:30",20
"2024-12-09 09:55:33",20
"2024-12-09 09:55:35",20
"2024-12-09 09:55:35",20
"2024-12-09 09:55:35",20
"2024-12-09 09:55:36",20
"2024-12-09 09:55:38",20
"2024-12-09 09:55:41",20
"2024-12-09 09:55:41",20
"2024-12-09 09:55:41",20
"2024-12-09 09:55:42",20
"2024-12-09 09:55:45",20
"2024-12-09 09:55:47",20
"2024-12-09 09:55:47",20
"2024-12-09 09:55:47",20
"2024-12-09 09:55:48",20
"2024-12-09 09:55:50",20
"2024-12-09 09:55:53",20
"2024-12-09 09:55:53",20
"2024-12-09 09:55:53",20
"2024-12-09 09:55:54",20
"2024-12-09 09:55:57",20
"2024-12-09 09:55:59",20
"2024-12-09 09:55:59",20
"2024-12-09 09:55:59",20
"2024-12-09 09:56:00",20
"2024-12-09 09:56:02",20
"2024-12-09 09:56:05",20
"2024-12-09 09:56:05",20
"2024-12-09 09:56:05",20
"2024-12-09 09:56:06",20
"2024-12-09 09:56:09",20
"2024-12-09 09:56:11",20
"2024-12-09 09:56:11",20
"2024-12-09 09:56:11",20
"2024-12-09 09:56:12",20
"2024-12-09 09:56:14",20
"2024-12-09 09:56:17",20
"2024-12-09 09:56:17",20
"2024-12-09 09:56:17",20
"2024-12-09 09:56:18",20
"2024-12-09 09:56:21",20
"2024-12-09 09:56:23",20
"2024-12-09 09:56:23",20
"2024-12-09 09:56:23",20
"2024-12-09 09:56:24",20
"2024-12-09 09:56:26",20
"2024-12-09 09:56:29",20
"2024-12-09 09:56:29",20
"2024-12-09 09:56:29",20
"2024-12-09 09:56:30",20
"2024-12-09 09:56:33",20
"2024-12-09 09:56:35",20
"2024-12-09 09:56:35",20
"2024-12-09 09:56:35",20
"2024-12-09 09:56:36",20
"2024-12-09 09:56:38",20
"2024-12-09 09:56:41",20
"2024-12-09 09:56:41",20
"2024-12-09 09:56:41",20
"2024-12-09 09:56:42",20
"2024-12-09 09:56:45",20
"2024-12-09 09:56:47",20
"2024-12-09 09:56:47",20
"2024-12-09 09:56:47",20
"2024-12-09 09:56:48",20
