Time,Label,Error Code,Error Message,URL
"2025-03-07 14:41:22",CP01_AC02_Buscar,500,"Internal Server Error",https://petstore.swagger.io/v2/pet/10
"2025-03-07 14:41:37",CP02_AC01_NuevaMascota,502,"Bad Gateway",https://petstore.swagger.io/v2/pet
"2025-03-07 14:41:47",CP01_AC02_Buscar,502,"Bad Gateway",https://petstore.swagger.io/v2/pet/10
"2025-03-07 14:41:50",CP01_AC02_Buscar,502,"Bad Gateway",https://petstore.swagger.io/v2/pet/10
"2025-03-07 14:41:57",CP01_AC02_Buscar,403,"Unauthorized",https://petstore.swagger.io/v2/pet/10
"2025-03-07 14:42:07",CP01_AC02_Buscar,500,"Internal Server Error",https://petstore.swagger.io/v2/pet/10
"2025-03-07 14:42:20",CP02_AC01_NuevaMascota,500,"Internal Server Error",https://petstore.swagger.io/v2/pet
"2025-03-07 14:42:28",CP01_AC01_Inventario,404,"Page Not Found",https://petstore.swagger.io/v2/store/inventory
"2025-03-07 14:42:32",CP01_AC02_Buscar,400,"Bad Request",https://petstore.swagger.io/v2/pet/10
"2025-03-07 14:43:05",CP02_AC01_NuevaMascota,404,"Page Not Found",https://petstore.swagger.io/v2/pet
"2025-03-07 14:43:12",CP01_AC02_Buscar,403,"Unauthorized",https://petstore.swagger.io/v2/pet/10
"2025-03-07 14:43:13",CP02_AC01_NuevaMascota,403,"Unauthorized",https://petstore.swagger.io/v2/pet
"2025-03-07 14:43:25",CP01_AC01_Inventario,502,"Bad Gateway",https://petstore.swagger.io/v2/store/inventory
"2025-03-07 14:43:27",CP02_AC01_NuevaMascota,500,"Internal Server Error",https://petstore.swagger.io/v2/pet
"2025-03-07 14:43:28",CP02_AC01_NuevaMascota,404,"Page Not Found",https://petstore.swagger.io/v2/pet
"2025-03-07 14:43:37",CP01_AC02_Buscar,404,"Page Not Found",https://petstore.swagger.io/v2/pet/10
"2025-03-07 14:43:45",CP01_AC02_Buscar,400,"Bad Request",https://petstore.swagger.io/v2/pet/10
"2025-03-07 14:43:50",CP01_AC02_Buscar,502,"Bad Gateway",https://petstore.swagger.io/v2/pet/10
