Time,NumberHits
"2024-12-09 13:00:18",1
"2024-12-09 13:00:30",1
"2024-12-09 13:00:43",1
"2024-12-09 13:00:54",1
"2024-12-09 13:01:01",1
"2024-12-09 13:01:06",1
"2024-12-09 13:01:13",1
"2024-12-09 13:01:20",1
"2024-12-09 13:01:25",1
"2024-12-09 13:01:30",1
"2024-12-09 13:01:37",1
"2024-12-09 13:01:42",1
"2024-12-09 13:01:43",1
"2024-12-09 13:01:49",1
"2024-12-09 13:01:55",1
"2024-12-09 13:01:56",1
"2024-12-09 13:02:02",1
"2024-12-09 13:02:06",1
"2024-12-09 13:02:10",1
"2024-12-09 13:02:12",1
"2024-12-09 13:02:18",1
"2024-12-09 13:02:19",1
"2024-12-09 13:02:25",1
"2024-12-09 13:02:27",1
"2024-12-09 13:02:32",2
"2024-12-09 13:02:38",1
"2024-12-09 13:02:39",1
"2024-12-09 13:02:42",1
"2024-12-09 13:02:46",1
"2024-12-09 13:02:48",1
"2024-12-09 13:02:51",1
"2024-12-09 13:02:54",1
"2024-12-09 13:02:56",1
"2024-12-09 13:03:01",1
"2024-12-09 13:03:03",1
"2024-12-09 13:03:07",1
"2024-12-09 13:03:08",1
"2024-12-09 13:03:10",1
"2024-12-09 13:03:14",1
"2024-12-09 13:03:15",1
"2024-12-09 13:03:18",1
"2024-12-09 13:03:21",2
"2024-12-09 13:03:25",1
"2024-12-09 13:03:27",1
"2024-12-09 13:03:30",1
"2024-12-09 13:03:32",1
"2024-12-09 13:03:34",1
"2024-12-09 13:03:37",1
"2024-12-09 13:03:38",1
"2024-12-09 13:03:43",1
"2024-12-09 13:03:44",1
"2024-12-09 13:03:45",1
"2024-12-09 13:03:49",1
"2024-12-09 13:03:51",1
"2024-12-09 13:03:52",1
"2024-12-09 13:03:54",1
"2024-12-09 13:03:57",2
"2024-12-09 13:04:01",1
"2024-12-09 13:04:03",1
"2024-12-09 13:04:05",1
"2024-12-09 13:04:06",1
"2024-12-09 13:04:07",1
"2024-12-09 13:04:11",1
"2024-12-09 13:04:13",1
"2024-12-09 13:04:15",1
"2024-12-09 13:04:17",1
"2024-12-09 13:04:19",1
"2024-12-09 13:04:20",1
"2024-12-09 13:04:22",1
"2024-12-09 13:04:26",1
"2024-12-09 13:04:27",1
"2024-12-09 13:04:28",1
"2024-12-09 13:04:30",1
"2024-12-09 13:04:33",2
"2024-12-09 13:04:34",1
"2024-12-09 13:04:37",1
"2024-12-09 13:04:40",2
"2024-12-09 13:04:42",1
"2024-12-09 13:04:44",1
"2024-12-09 13:04:47",2
"2024-12-09 13:04:49",1
"2024-12-09 13:04:50",1
"2024-12-09 13:04:54",1
"2024-12-09 13:04:55",1
"2024-12-09 13:04:56",1
"2024-12-09 13:04:57",1
"2024-12-09 13:05:00",1
"2024-12-09 13:05:01",1
"2024-12-09 13:05:02",1
"2024-12-09 13:05:04",1
"2024-12-09 13:05:05",1
"2024-12-09 13:05:08",1
"2024-12-09 13:05:09",1
"2024-12-09 13:05:11",1
"2024-12-09 13:05:12",1
"2024-12-09 13:05:16",2
"2024-12-09 13:05:18",2
"2024-12-09 13:05:20",1
"2024-12-09 13:05:22",1
"2024-12-09 13:05:23",1
"2024-12-09 13:05:24",1
"2024-12-09 13:05:26",1
"2024-12-09 13:05:29",1
"2024-12-09 13:05:30",1
"2024-12-09 13:05:32",2
"2024-12-09 13:05:34",1
"2024-12-09 13:05:36",1
"2024-12-09 13:05:38",2
"2024-12-09 13:05:40",1
"2024-12-09 13:05:42",1
"2024-12-09 13:05:43",1
"2024-12-09 13:05:45",2
"2024-12-09 13:05:47",1
"2024-12-09 13:05:49",1
"2024-12-09 13:05:52",1
"2024-12-09 13:05:53",1
"2024-12-09 13:05:54",2
"2024-12-09 13:05:55",1
"2024-12-09 13:05:58",1
"2024-12-09 13:05:59",1
"2024-12-09 13:06:01",1
"2024-12-09 13:06:02",1
"2024-12-09 13:06:05",1
"2024-12-09 13:06:06",1
"2024-12-09 13:06:08",2
"2024-12-09 13:06:09",1
"2024-12-09 13:06:13",1
"2024-12-09 13:06:14",1
"2024-12-09 13:06:15",1
"2024-12-09 13:06:16",1
"2024-12-09 13:06:17",1
"2024-12-09 13:06:19",1
"2024-12-09 13:06:21",2
"2024-12-09 13:06:23",1
"2024-12-09 13:06:25",1
"2024-12-09 13:06:28",2
"2024-12-09 13:06:29",1
"2024-12-09 13:06:30",1
"2024-12-09 13:06:31",1
"2024-12-09 13:06:34",1
"2024-12-09 13:06:35",1
"2024-12-09 13:06:37",1
"2024-12-09 13:06:38",1
"2024-12-09 13:06:41",1
"2024-12-09 13:06:42",1
"2024-12-09 13:06:43",1
"2024-12-09 13:06:44",1
"2024-12-09 13:06:45",1
"2024-12-09 13:06:48",1
"2024-12-09 13:06:50",1
"2024-12-09 13:06:51",1
"2024-12-09 13:06:52",1
"2024-12-09 13:06:54",1
"2024-12-09 13:06:55",1
"2024-12-09 13:06:56",1
"2024-12-09 13:06:57",1
"2024-12-09 13:06:59",1
"2024-12-09 13:07:00",1
"2024-12-09 13:07:04",1
"2024-12-09 13:07:05",1
"2024-12-09 13:07:06",2
"2024-12-09 13:07:08",1
"2024-12-09 13:07:10",1
"2024-12-09 13:07:11",1
"2024-12-09 13:07:13",1
"2024-12-09 13:07:15",1
"2024-12-09 13:07:18",2
"2024-12-09 13:07:19",1
"2024-12-09 13:07:20",1
"2024-12-09 13:07:21",1
"2024-12-09 13:07:25",2
"2024-12-09 13:07:27",1
"2024-12-09 13:07:29",1
"2024-12-09 13:07:30",1
"2024-12-09 13:07:31",1
"2024-12-09 13:07:33",2
"2024-12-09 13:07:35",1
"2024-12-09 13:07:37",1
"2024-12-09 13:07:40",2
"2024-12-09 13:07:42",2
"2024-12-09 13:07:44",1
"2024-12-09 13:07:47",2
"2024-12-09 13:07:49",1
"2024-12-09 13:07:50",1
"2024-12-09 13:07:53",1
"2024-12-09 13:07:54",1
"2024-12-09 13:07:55",1
"2024-12-09 13:07:56",1
"2024-12-09 13:07:57",1
"2024-12-09 13:08:01",1
"2024-12-09 13:08:02",1
"2024-12-09 13:08:03",1
"2024-12-09 13:08:04",1
"2024-12-09 13:08:06",1
"2024-12-09 13:08:07",1
"2024-12-09 13:08:09",2
"2024-12-09 13:08:11",1
"2024-12-09 13:08:13",1
"2024-12-09 13:08:16",2
"2024-12-09 13:08:18",2
"2024-12-09 13:08:19",1
"2024-12-09 13:08:23",2
"2024-12-09 13:08:25",1
"2024-12-09 13:08:26",1
"2024-12-09 13:08:29",1
"2024-12-09 13:08:30",1
"2024-12-09 13:08:31",1
"2024-12-09 13:08:32",1
"2024-12-09 13:08:33",1
"2024-12-09 13:08:36",1
"2024-12-09 13:08:38",2
"2024-12-09 13:08:40",1
"2024-12-09 13:08:42",1
"2024-12-09 13:08:43",1
"2024-12-09 13:08:45",2
"2024-12-09 13:08:47",1
"2024-12-09 13:08:49",1
"2024-12-09 13:08:52",2
"2024-12-09 13:08:54",2
"2024-12-09 13:08:55",1
"2024-12-09 13:08:59",2
"2024-12-09 13:09:00",1
"2024-12-09 13:09:02",1
"2024-12-09 13:09:06",2
"2024-12-09 13:09:07",1
"2024-12-09 13:09:08",1
"2024-12-09 13:09:09",1
"2024-12-09 13:09:12",1
"2024-12-09 13:09:14",1
"2024-12-09 13:09:15",1
"2024-12-09 13:09:16",1
"2024-12-09 13:09:18",1
"2024-12-09 13:09:19",1
"2024-12-09 13:09:20",1
"2024-12-09 13:09:22",1
"2024-12-09 13:09:23",1
"2024-12-09 13:09:24",1
"2024-12-09 13:09:27",1
"2024-12-09 13:09:28",1
"2024-12-09 13:09:30",2
"2024-12-09 13:09:32",1
"2024-12-09 13:09:34",1
"2024-12-09 13:09:35",1
"2024-12-09 13:09:37",1
"2024-12-09 13:09:38",1
"2024-12-09 13:09:42",2
"2024-12-09 13:09:44",2
"2024-12-09 13:09:46",1
"2024-12-09 13:09:48",1
"2024-12-09 13:09:49",1
"2024-12-09 13:09:51",1
"2024-12-09 13:09:52",1
"2024-12-09 13:09:53",1
"2024-12-09 13:09:55",1
"2024-12-09 13:09:57",1
"2024-12-09 13:09:58",1
"2024-12-09 13:09:59",1
"2024-12-09 13:10:01",1
"2024-12-09 13:10:04",1
"2024-12-09 13:10:05",1
"2024-12-09 13:10:06",2
"2024-12-09 13:10:08",1
"2024-12-09 13:10:10",1
"2024-12-09 13:10:11",1
"2024-12-09 13:10:13",1
"2024-12-09 13:10:15",1
"2024-12-09 13:10:17",1
"2024-12-09 13:10:18",1
"2024-12-09 13:10:19",2
"2024-12-09 13:10:21",1
"2024-12-09 13:10:25",1
"2024-12-09 13:10:26",2
"2024-12-09 13:10:28",1
"2024-12-09 13:10:30",2
"2024-12-09 13:10:33",2
"2024-12-09 13:10:35",1
"2024-12-09 13:10:36",1
"2024-12-09 13:10:40",2
"2024-12-09 13:10:42",2
"2024-12-09 13:10:44",1
"2024-12-09 13:10:47",2
"2024-12-09 13:10:49",1
"2024-12-09 13:10:51",1
"2024-12-09 13:10:53",1
"2024-12-09 13:10:54",2
"2024-12-09 13:10:56",1
"2024-12-09 13:10:57",1
"2024-12-09 13:11:00",1
"2024-12-09 13:11:02",1
"2024-12-09 13:11:03",1
"2024-12-09 13:11:05",1
"2024-12-09 13:11:06",1
"2024-12-09 13:11:08",2
"2024-12-09 13:11:10",1
"2024-12-09 13:11:11",1
"2024-12-09 13:11:13",1
"2024-12-09 13:11:15",1
"2024-12-09 13:11:16",1
"2024-12-09 13:11:18",2
"2024-12-09 13:11:19",1
"2024-12-09 13:11:22",1
"2024-12-09 13:11:23",1
"2024-12-09 13:11:24",1
"2024-12-09 13:11:26",1
"2024-12-09 13:11:29",1
"2024-12-09 13:11:30",1
"2024-12-09 13:11:31",1
"2024-12-09 13:11:32",1
"2024-12-09 13:11:33",1
"2024-12-09 13:11:36",1
"2024-12-09 13:11:38",2
"2024-12-09 13:11:41",1
"2024-12-09 13:11:42",2
"2024-12-09 13:11:44",1
"2024-12-09 13:11:45",1
"2024-12-09 13:11:47",1
"2024-12-09 13:11:49",1
"2024-12-09 13:11:51",1
"2024-12-09 13:11:52",1
"2024-12-09 13:11:53",1
"2024-12-09 13:11:54",1
"2024-12-09 13:11:55",1
"2024-12-09 13:11:58",1
"2024-12-09 13:11:59",1
"2024-12-09 13:12:01",1
"2024-12-09 13:12:02",1
"2024-12-09 13:12:05",1
"2024-12-09 13:12:06",1
"2024-12-09 13:12:07",2
"2024-12-09 13:12:10",1
"2024-12-09 13:12:12",1
"2024-12-09 13:12:14",1
"2024-12-09 13:12:15",1
"2024-12-09 13:12:16",1
"2024-12-09 13:12:18",1
"2024-12-09 13:12:19",1
"2024-12-09 13:12:20",1
"2024-12-09 13:12:21",1
"2024-12-09 13:12:23",1
"2024-12-09 13:12:25",1
"2024-12-09 13:12:28",2
"2024-12-09 13:12:30",2
"2024-12-09 13:12:32",1
"2024-12-09 13:12:35",2
"2024-12-09 13:12:37",1
"2024-12-09 13:12:39",1
"2024-12-09 13:12:42",3
"2024-12-09 13:12:44",1
"2024-12-09 13:12:45",1
"2024-12-09 13:12:48",1
"2024-12-09 13:12:50",2
"2024-12-09 13:12:52",1
"2024-12-09 13:12:54",1
"2024-12-09 13:12:56",2
"2024-12-09 13:12:58",2
"2024-12-09 13:13:01",1
"2024-12-09 13:13:04",1
"2024-12-09 13:13:05",1
"2024-12-09 13:13:06",2
"2024-12-09 13:13:08",1
"2024-12-09 13:13:10",1
"2024-12-09 13:13:11",1
"2024-12-09 13:13:13",1
"2024-12-09 13:13:14",1
"2024-12-09 13:13:17",1
"2024-12-09 13:13:18",1
"2024-12-09 13:13:19",1
"2024-12-09 13:13:20",1
"2024-12-09 13:13:21",1
"2024-12-09 13:13:24",1
"2024-12-09 13:13:26",2
"2024-12-09 13:13:28",1
"2024-12-09 13:13:30",1
"2024-12-09 13:13:31",1
"2024-12-09 13:13:33",2
"2024-12-09 13:13:34",1
"2024-12-09 13:13:37",1
"2024-12-09 13:13:39",1
"2024-12-09 13:13:40",1
"2024-12-09 13:13:41",1
"2024-12-09 13:13:42",1
"2024-12-09 13:13:44",1
"2024-12-09 13:13:46",1
"2024-12-09 13:13:47",1
"2024-12-09 13:13:49",1
