Time,NumberHits
"2025-03-07 14:00:29",3
"2025-03-07 14:00:34",2
"2025-03-07 14:00:39",1
"2025-03-07 14:00:44",2
"2025-03-07 14:00:49",2
"2025-03-07 14:00:54",2
"2025-03-07 14:00:59",5
"2025-03-07 14:01:04",3
"2025-03-07 14:01:09",3
"2025-03-07 14:01:14",4
"2025-03-07 14:01:19",4
"2025-03-07 14:01:24",4
"2025-03-07 14:01:29",6
"2025-03-07 14:01:34",5
"2025-03-07 14:01:39",5
"2025-03-07 14:01:44",6
"2025-03-07 14:01:49",6
"2025-03-07 14:01:54",5
"2025-03-07 14:01:59",8
"2025-03-07 14:02:04",7
"2025-03-07 14:02:09",7
"2025-03-07 14:02:14",8
"2025-03-07 14:02:19",7
"2025-03-07 14:02:24",7
"2025-03-07 14:02:29",10
"2025-03-07 14:02:34",9
"2025-03-07 14:02:39",9
"2025-03-07 14:02:44",9
"2025-03-07 14:02:49",9
"2025-03-07 14:02:54",9
"2025-03-07 14:02:59",12
"2025-03-07 14:03:04",11
"2025-03-07 14:03:09",10
"2025-03-07 14:03:14",11
"2025-03-07 14:03:19",11
"2025-03-07 14:03:24",11
"2025-03-07 14:03:29",14
"2025-03-07 14:03:34",12
"2025-03-07 14:03:39",12
"2025-03-07 14:03:44",13
"2025-03-07 14:03:49",13
"2025-03-07 14:03:54",13
"2025-03-07 14:03:59",15
"2025-03-07 14:04:04",14
"2025-03-07 14:04:09",14
"2025-03-07 14:04:14",15
"2025-03-07 14:04:19",15
"2025-03-07 14:04:24",14
"2025-03-07 14:04:29",17
"2025-03-07 14:04:34",16
"2025-03-07 14:04:39",16
"2025-03-07 14:04:44",17
"2025-03-07 14:04:49",16
"2025-03-07 14:04:54",16
"2025-03-07 14:04:59",19
"2025-03-07 14:05:04",18
"2025-03-07 14:05:09",18
"2025-03-07 14:05:14",18
"2025-03-07 14:05:19",18
"2025-03-07 14:05:24",18
"2025-03-07 14:05:29",21
"2025-03-07 14:05:34",20
"2025-03-07 14:05:39",19
"2025-03-07 14:05:44",20
"2025-03-07 14:05:49",20
"2025-03-07 14:05:54",20
"2025-03-07 14:05:59",20
"2025-03-07 14:06:04",19
"2025-03-07 14:06:09",20
"2025-03-07 14:06:14",20
"2025-03-07 14:06:19",20
"2025-03-07 14:06:24",20
"2025-03-07 14:06:29",19
"2025-03-07 14:06:34",20
"2025-03-07 14:06:39",19
