Time,Label,Elapsed
"2024-12-10 12:46:18",CP01_AC01_Inventario,414
"2024-12-10 12:46:23",CP01_AC02_Buscar,103
"2024-12-10 12:46:28",CP02_AC01_NuevaMascota,106
"2024-12-10 12:46:33",CP01_AC01_Inventario,352
"2024-12-10 12:46:38",CP01_AC02_Buscar,88
"2024-12-10 12:46:43",CP02_AC01_NuevaMascota,106
"2024-12-10 12:46:45",CP01_AC01_Inventario,651
"2024-12-10 12:46:48",CP01_AC01_Inventario,372
"2024-12-10 12:46:50",CP01_AC02_Buscar,89
"2024-12-10 12:46:53",CP01_AC02_Buscar,93
"2024-12-10 12:46:55",CP02_AC01_NuevaMascota,105
"2024-12-10 12:46:58",CP02_AC01_NuevaMascota,101
"2024-12-10 12:47:00",CP01_AC01_Inventario,372
"2024-12-10 12:47:03",CP01_AC01_Inventario,363
"2024-12-10 12:47:05",CP01_AC02_Buscar,89
"2024-12-10 12:47:08",CP01_AC02_Buscar,89
"2024-12-10 12:47:10",CP02_AC01_NuevaMascota,98
"2024-12-10 12:47:13",CP01_AC01_Inventario,374
"2024-12-10 12:47:13",CP02_AC01_NuevaMascota,105
"2024-12-10 12:47:15",CP01_AC01_Inventario,423
"2024-12-10 12:47:18",CP01_AC02_Buscar,100
"2024-12-10 12:47:18",CP01_AC01_Inventario,408
"2024-12-10 12:47:20",CP01_AC02_Buscar,105
"2024-12-10 12:47:23",CP02_AC01_NuevaMascota,106
"2024-12-10 12:47:23",CP01_AC02_Buscar,99
"2024-12-10 12:47:25",CP02_AC01_NuevaMascota,115
"2024-12-10 12:47:28",CP01_AC01_Inventario,362
"2024-12-10 12:47:28",CP02_AC01_NuevaMascota,108
"2024-12-10 12:47:30",CP01_AC01_Inventario,429
"2024-12-10 12:47:33",CP01_AC02_Buscar,94
"2024-12-10 12:47:33",CP01_AC01_Inventario,359
"2024-12-10 12:47:35",CP01_AC02_Buscar,109
"2024-12-10 12:47:38",CP02_AC01_NuevaMascota,123
"2024-12-10 12:47:38",CP01_AC02_Buscar,91
"2024-12-10 12:47:40",CP01_AC01_Inventario,362
"2024-12-10 12:47:40",CP02_AC01_NuevaMascota,104
"2024-12-10 12:47:43",CP01_AC01_Inventario,403
"2024-12-10 12:47:43",CP02_AC01_NuevaMascota,98
"2024-12-10 12:47:45",CP01_AC02_Buscar,91
"2024-12-10 12:47:45",CP01_AC01_Inventario,362
"2024-12-10 12:47:48",CP01_AC02_Buscar,104
"2024-12-10 12:47:48",CP01_AC01_Inventario,660
"2024-12-10 12:47:50",CP02_AC01_NuevaMascota,100
"2024-12-10 12:47:50",CP01_AC02_Buscar,92
"2024-12-10 12:47:53",CP02_AC01_NuevaMascota,115
"2024-12-10 12:47:53",CP01_AC02_Buscar,105
"2024-12-10 12:47:55",CP01_AC01_Inventario,360
"2024-12-10 12:47:55",CP02_AC01_NuevaMascota,100
"2024-12-10 12:47:58",CP01_AC01_Inventario,540
"2024-12-10 12:47:58",CP02_AC01_NuevaMascota,112
"2024-12-10 12:48:00",CP01_AC02_Buscar,95
"2024-12-10 12:48:00",CP01_AC01_Inventario,411
"2024-12-10 12:48:03",CP01_AC02_Buscar,105
"2024-12-10 12:48:03",CP01_AC01_Inventario,424
"2024-12-10 12:48:05",CP02_AC01_NuevaMascota,100
"2024-12-10 12:48:05",CP01_AC02_Buscar,104
"2024-12-10 12:48:07",CP01_AC01_Inventario,370
"2024-12-10 12:48:08",CP02_AC01_NuevaMascota,104
"2024-12-10 12:48:08",CP01_AC02_Buscar,107
"2024-12-10 12:48:10",CP01_AC01_Inventario,431
"2024-12-10 12:48:10",CP02_AC01_NuevaMascota,100
"2024-12-10 12:48:12",CP01_AC02_Buscar,88
"2024-12-10 12:48:13",CP01_AC01_Inventario,426
"2024-12-10 12:48:13",CP02_AC01_NuevaMascota,140
"2024-12-10 12:48:15",CP01_AC02_Buscar,147
"2024-12-10 12:48:15",CP01_AC01_Inventario,364
"2024-12-10 12:48:17",CP02_AC01_NuevaMascota,107
"2024-12-10 12:48:18",CP01_AC02_Buscar,104
"2024-12-10 12:48:18",CP01_AC01_Inventario,367
"2024-12-10 12:48:20",CP02_AC01_NuevaMascota,168
"2024-12-10 12:48:20",CP01_AC02_Buscar,90
"2024-12-10 12:48:22",CP01_AC01_Inventario,383
"2024-12-10 12:48:23",CP02_AC01_NuevaMascota,115
"2024-12-10 12:48:23",CP01_AC02_Buscar,88
"2024-12-10 12:48:25",CP01_AC01_Inventario,432
"2024-12-10 12:48:25",CP02_AC01_NuevaMascota,106
"2024-12-10 12:48:27",CP01_AC02_Buscar,90
"2024-12-10 12:48:28",CP01_AC01_Inventario,389
"2024-12-10 12:48:28",CP02_AC01_NuevaMascota,108
"2024-12-10 12:48:30",CP01_AC02_Buscar,106
"2024-12-10 12:48:30",CP01_AC01_Inventario,366
"2024-12-10 12:48:32",CP02_AC01_NuevaMascota,104
"2024-12-10 12:48:33",CP01_AC02_Buscar,92
"2024-12-10 12:48:33",CP01_AC01_Inventario,428
"2024-12-10 12:48:34",CP01_AC01_Inventario,367
"2024-12-10 12:48:35",CP02_AC01_NuevaMascota,106
"2024-12-10 12:48:35",CP01_AC02_Buscar,92
"2024-12-10 12:48:37",CP01_AC01_Inventario,359
"2024-12-10 12:48:38",CP02_AC01_NuevaMascota,89
"2024-12-10 12:48:38",CP01_AC02_Buscar,104
"2024-12-10 12:48:39",CP01_AC02_Buscar,92
"2024-12-10 12:48:40",CP01_AC01_Inventario,363
"2024-12-10 12:48:40",CP02_AC01_NuevaMascota,100
"2024-12-10 12:48:42",CP01_AC02_Buscar,91
"2024-12-10 12:48:43",CP01_AC01_Inventario,410
"2024-12-10 12:48:43",CP02_AC01_NuevaMascota,104
"2024-12-10 12:48:44",CP02_AC01_NuevaMascota,90
"2024-12-10 12:48:45",CP01_AC02_Buscar,91
"2024-12-10 12:48:45",CP01_AC01_Inventario,445
"2024-12-10 12:48:47",CP02_AC01_NuevaMascota,103
"2024-12-10 12:48:48",CP01_AC02_Buscar,101
"2024-12-10 12:48:48",CP01_AC01_Inventario,420
"2024-12-10 12:48:49",CP01_AC01_Inventario,426
"2024-12-10 12:48:50",CP02_AC01_NuevaMascota,98
"2024-12-10 12:48:50",CP01_AC02_Buscar,106
"2024-12-10 12:48:52",CP01_AC01_Inventario,402
"2024-12-10 12:48:53",CP02_AC01_NuevaMascota,125
