Time,Label,Elapsed
"2025-02-26 12:04:34",CP01_AC01_Inventario,501
"2025-02-26 12:04:39",CP01_AC02_Buscar,92
"2025-02-26 12:04:44",CP02_AC01_NuevaMascota,106
"2025-02-26 12:04:49",CP01_AC01_Inventario,395
"2025-02-26 12:04:54",CP01_AC02_Buscar,89
"2025-02-26 12:04:59",CP02_AC01_NuevaMascota,97
"2025-02-26 12:05:01",CP01_AC01_Inventario,404
"2025-02-26 12:05:04",CP01_AC01_Inventario,373
"2025-02-26 12:05:06",CP01_AC02_Buscar,105
"2025-02-26 12:05:09",CP01_AC02_Buscar,92
"2025-02-26 12:05:11",CP02_AC01_NuevaMascota,103
"2025-02-26 12:05:14",CP02_AC01_NuevaMascota,92
"2025-02-26 12:05:16",CP01_AC01_Inventario,522
"2025-02-26 12:05:19",CP01_AC01_Inventario,364
"2025-02-26 12:05:21",CP01_AC02_Buscar,98
"2025-02-26 12:05:24",CP01_AC02_Buscar,88
"2025-02-26 12:05:26",CP02_AC01_NuevaMascota,99
"2025-02-26 12:05:28",CP01_AC01_Inventario,398
"2025-02-26 12:05:29",CP02_AC01_NuevaMascota,93
"2025-02-26 12:05:31",CP01_AC01_Inventario,405
"2025-02-26 12:05:33",CP01_AC02_Buscar,101
"2025-02-26 12:05:34",CP01_AC01_Inventario,365
"2025-02-26 12:05:36",CP01_AC02_Buscar,96
"2025-02-26 12:05:38",CP02_AC01_NuevaMascota,99
"2025-02-26 12:05:39",CP01_AC02_Buscar,94
"2025-02-26 12:05:41",CP02_AC01_NuevaMascota,100
"2025-02-26 12:05:43",CP01_AC01_Inventario,421
"2025-02-26 12:05:44",CP02_AC01_NuevaMascota,107
"2025-02-26 12:05:46",CP01_AC01_Inventario,357
"2025-02-26 12:05:48",CP01_AC02_Buscar,104
"2025-02-26 12:05:49",CP01_AC01_Inventario,369
"2025-02-26 12:05:51",CP01_AC02_Buscar,86
"2025-02-26 12:05:53",CP02_AC01_NuevaMascota,112
"2025-02-26 12:05:54",CP01_AC02_Buscar,93
"2025-02-26 12:05:56",CP01_AC01_Inventario,404
"2025-02-26 12:05:56",CP02_AC01_NuevaMascota,91
"2025-02-26 12:05:58",CP01_AC01_Inventario,360
"2025-02-26 12:05:59",CP02_AC01_NuevaMascota,109
"2025-02-26 12:06:01",CP01_AC02_Buscar,102
"2025-02-26 12:06:01",CP01_AC01_Inventario,357
"2025-02-26 12:06:03",CP01_AC02_Buscar,90
"2025-02-26 12:06:04",CP01_AC01_Inventario,394
"2025-02-26 12:06:06",CP02_AC01_NuevaMascota,106
"2025-02-26 12:06:06",CP01_AC02_Buscar,90
"2025-02-26 12:06:08",CP02_AC01_NuevaMascota,100
"2025-02-26 12:06:09",CP01_AC02_Buscar,96
"2025-02-26 12:06:11",CP01_AC01_Inventario,363
"2025-02-26 12:06:11",CP02_AC01_NuevaMascota,89
"2025-02-26 12:06:13",CP01_AC01_Inventario,370
"2025-02-26 12:06:14",CP02_AC01_NuevaMascota,101
"2025-02-26 12:06:16",CP01_AC02_Buscar,90
"2025-02-26 12:06:16",CP01_AC01_Inventario,362
"2025-02-26 12:06:18",CP01_AC02_Buscar,92
"2025-02-26 12:06:19",CP01_AC01_Inventario,556
"2025-02-26 12:06:21",CP02_AC01_NuevaMascota,90
"2025-02-26 12:06:21",CP01_AC02_Buscar,89
"2025-02-26 12:06:23",CP01_AC01_Inventario,366
"2025-02-26 12:06:23",CP02_AC01_NuevaMascota,103
"2025-02-26 12:06:24",CP01_AC02_Buscar,105
"2025-02-26 12:06:26",CP01_AC01_Inventario,360
"2025-02-26 12:06:26",CP02_AC01_NuevaMascota,89
"2025-02-26 12:06:28",CP01_AC02_Buscar,89
"2025-02-26 12:06:28",CP01_AC01_Inventario,357
"2025-02-26 12:06:29",CP02_AC01_NuevaMascota,103
"2025-02-26 12:06:31",CP01_AC02_Buscar,89
"2025-02-26 12:06:31",CP01_AC01_Inventario,364
"2025-02-26 12:06:33",CP02_AC01_NuevaMascota,90
"2025-02-26 12:06:33",CP01_AC02_Buscar,100
"2025-02-26 12:06:34",CP01_AC01_Inventario,364
"2025-02-26 12:06:36",CP02_AC01_NuevaMascota,94
"2025-02-26 12:06:36",CP01_AC02_Buscar,90
"2025-02-26 12:06:38",CP01_AC01_Inventario,367
"2025-02-26 12:06:38",CP02_AC01_NuevaMascota,92
"2025-02-26 12:06:39",CP01_AC02_Buscar,89
"2025-02-26 12:06:41",CP01_AC01_Inventario,380
"2025-02-26 12:06:41",CP02_AC01_NuevaMascota,97
"2025-02-26 12:06:43",CP01_AC02_Buscar,89
"2025-02-26 12:06:43",CP01_AC01_Inventario,357
"2025-02-26 12:06:44",CP02_AC01_NuevaMascota,92
"2025-02-26 12:06:46",CP01_AC02_Buscar,87
"2025-02-26 12:06:46",CP01_AC01_Inventario,367
"2025-02-26 12:06:48",CP02_AC01_NuevaMascota,93
"2025-02-26 12:06:48",CP01_AC02_Buscar,90
"2025-02-26 12:06:49",CP01_AC01_Inventario,364
"2025-02-26 12:06:50",CP01_AC01_Inventario,432
"2025-02-26 12:06:51",CP02_AC01_NuevaMascota,92
"2025-02-26 12:06:51",CP01_AC02_Buscar,87
"2025-02-26 12:06:53",CP01_AC01_Inventario,362
"2025-02-26 12:06:53",CP02_AC01_NuevaMascota,90
"2025-02-26 12:06:54",CP01_AC02_Buscar,93
"2025-02-26 12:06:55",CP01_AC02_Buscar,104
"2025-02-26 12:06:56",CP01_AC01_Inventario,357
"2025-02-26 12:06:56",CP02_AC01_NuevaMascota,90
"2025-02-26 12:06:58",CP01_AC02_Buscar,89
"2025-02-26 12:06:58",CP01_AC01_Inventario,352
"2025-02-26 12:06:59",CP02_AC01_NuevaMascota,93
"2025-02-26 12:07:00",CP02_AC01_NuevaMascota,105
"2025-02-26 12:07:01",CP01_AC02_Buscar,89
"2025-02-26 12:07:01",CP01_AC01_Inventario,421
"2025-02-26 12:07:03",CP02_AC01_NuevaMascota,93
"2025-02-26 12:07:03",CP01_AC02_Buscar,90
"2025-02-26 12:07:04",CP01_AC01_Inventario,366
"2025-02-26 12:07:05",CP01_AC01_Inventario,366
"2025-02-26 12:07:06",CP02_AC01_NuevaMascota,91
"2025-02-26 12:07:06",CP01_AC02_Buscar,106
"2025-02-26 12:07:08",CP01_AC01_Inventario,353
"2025-02-26 12:07:08",CP02_AC01_NuevaMascota,90
"2025-02-26 12:07:09",CP01_AC02_Buscar,88
"2025-02-26 12:07:10",CP01_AC02_Buscar,89
"2025-02-26 12:07:11",CP01_AC01_Inventario,357
"2025-02-26 12:07:11",CP02_AC01_NuevaMascota,108
"2025-02-26 12:07:13",CP01_AC02_Buscar,87
"2025-02-26 12:07:13",CP01_AC01_Inventario,361
"2025-02-26 12:07:14",CP02_AC01_NuevaMascota,91
"2025-02-26 12:07:15",CP02_AC01_NuevaMascota,90
"2025-02-26 12:07:16",CP01_AC02_Buscar,88
"2025-02-26 12:07:16",CP01_AC01_Inventario,366
"2025-02-26 12:07:17",CP01_AC01_Inventario,378
"2025-02-26 12:07:18",CP02_AC01_NuevaMascota,90
"2025-02-26 12:07:18",CP01_AC02_Buscar,89
"2025-02-26 12:07:19",CP01_AC01_Inventario,371
"2025-02-26 12:07:20",CP01_AC01_Inventario,363
"2025-02-26 12:07:21",CP02_AC01_NuevaMascota,89
"2025-02-26 12:07:21",CP01_AC02_Buscar,95
"2025-02-26 12:07:22",CP01_AC02_Buscar,89
"2025-02-26 12:07:23",CP01_AC01_Inventario,446
"2025-02-26 12:07:23",CP02_AC01_NuevaMascota,95
"2025-02-26 12:07:24",CP01_AC02_Buscar,89
"2025-02-26 12:07:25",CP01_AC02_Buscar,90
"2025-02-26 12:07:26",CP01_AC01_Inventario,446
"2025-02-26 12:07:26",CP02_AC01_NuevaMascota,96
"2025-02-26 12:07:27",CP02_AC01_NuevaMascota,109
"2025-02-26 12:07:28",CP01_AC02_Buscar,118
"2025-02-26 12:07:28",CP01_AC01_Inventario,374
"2025-02-26 12:07:29",CP02_AC01_NuevaMascota,91
"2025-02-26 12:07:30",CP02_AC01_NuevaMascota,138
"2025-02-26 12:07:31",CP01_AC02_Buscar,134
"2025-02-26 12:07:31",CP01_AC01_Inventario,568
"2025-02-26 12:07:32",CP01_AC01_Inventario,401
"2025-02-26 12:07:33",CP02_AC01_NuevaMascota,88
"2025-02-26 12:07:33",CP01_AC02_Buscar,98
"2025-02-26 12:07:34",CP01_AC01_Inventario,358
"2025-02-26 12:07:35",CP01_AC01_Inventario,364
