Time,Label,Elapsed
"2024-12-10 11:35:47",CP01_AC01_Inventario,528
"2024-12-10 11:36:00",CP01_AC02_Buscar,98
"2024-12-10 11:36:11",CP01_AC01_Inventario,443
"2024-12-10 11:36:23",CP01_AC02_Buscar,124
"2024-12-10 11:36:30",CP01_AC01_Inventario,420
"2024-12-10 11:36:35",CP01_AC01_Inventario,376
"2024-12-10 11:36:42",CP01_AC02_Buscar,100
"2024-12-10 11:36:47",CP01_AC02_Buscar,109
"2024-12-10 11:36:54",CP01_AC01_Inventario,416
"2024-12-10 11:36:59",CP01_AC01_Inventario,374
"2024-12-10 11:37:06",CP01_AC02_Buscar,116
"2024-12-10 11:37:11",CP01_AC02_Buscar,108
"2024-12-10 11:37:12",CP01_AC01_Inventario,527
"2024-12-10 11:37:18",CP01_AC01_Inventario,416
"2024-12-10 11:37:23",CP01_AC01_Inventario,416
"2024-12-10 11:37:25",CP01_AC02_Buscar,100
"2024-12-10 11:37:30",CP01_AC02_Buscar,109
"2024-12-10 11:37:35",CP01_AC02_Buscar,125
"2024-12-10 11:37:37",CP01_AC01_Inventario,415
"2024-12-10 11:37:42",CP01_AC01_Inventario,379
"2024-12-10 11:37:47",CP01_AC01_Inventario,444
"2024-12-10 11:37:49",CP01_AC02_Buscar,115
"2024-12-10 11:37:54",CP01_AC02_Buscar,101
"2024-12-10 11:37:56",CP01_AC01_Inventario,431
"2024-12-10 11:37:59",CP01_AC02_Buscar,118
"2024-12-10 11:38:01",CP01_AC01_Inventario,375
"2024-12-10 11:38:06",CP01_AC01_Inventario,433
"2024-12-10 11:38:08",CP01_AC02_Buscar,180
"2024-12-10 11:38:11",CP01_AC01_Inventario,462
"2024-12-10 11:38:13",CP01_AC02_Buscar,102
"2024-12-10 11:38:18",CP01_AC02_Buscar,114
"2024-12-10 11:38:20",CP01_AC01_Inventario,577
"2024-12-10 11:38:23",CP01_AC02_Buscar,114
"2024-12-10 11:38:25",CP01_AC01_Inventario,383
