Time,Label,Elapsed
"2024-12-09 12:59:50",CP01_AC00_Buscar_Vuelos::,912
"2024-12-09 12:59:51",CP01_AC01_Buscar,912
"2024-12-09 12:59:52",CP02_AC00_SeleccionaVuelo::,325
"2024-12-09 12:59:56",CP02_AC01_SeleccionaVuelo,325
"2024-12-09 12:59:56",CP03_AC00_Comprar_Vuelo::,595
"2024-12-09 13:00:00",CP03_AC01_Comprar_Vuelo_Pursache,272
"2024-12-09 13:00:07",CP03_AC02_Comprar_Vuelo_Confirmacion,323
"2024-12-09 13:00:07",CP04_AC00_Home::,290
"2024-12-09 13:00:11",CP04_AC01_Home,290
"2024-12-09 13:00:11",CP01_AC00_Buscar_Vuelos::,917
"2024-12-09 13:00:16",CP01_AC01_Buscar,917
"2024-12-09 13:00:17",CP02_AC00_SeleccionaVuelo::,350
"2024-12-09 13:00:21",CP02_AC01_SeleccionaVuelo,350
"2024-12-09 13:00:21",CP03_AC00_Comprar_Vuelo::,649
"2024-12-09 13:00:24",CP01_AC00_Buscar_Vuelos::,377
"2024-12-09 13:00:25",CP01_AC01_Buscar,377
"2024-12-09 13:00:25",CP03_AC01_Comprar_Vuelo_Pursache,300
"2024-12-09 13:00:25",CP02_AC00_SeleccionaVuelo::,294
"2024-12-09 13:00:29",CP02_AC01_SeleccionaVuelo,294
"2024-12-09 13:00:29",CP03_AC00_Comprar_Vuelo::,709
"2024-12-09 13:00:32",CP03_AC02_Comprar_Vuelo_Confirmacion,349
"2024-12-09 13:00:32",CP04_AC00_Home::,554
"2024-12-09 13:00:34",CP03_AC01_Comprar_Vuelo_Pursache,355
"2024-12-09 13:00:36",CP04_AC01_Home,554
"2024-12-09 13:00:37",CP01_AC00_Buscar_Vuelos::,426
"2024-12-09 13:00:41",CP03_AC02_Comprar_Vuelo_Confirmacion,354
"2024-12-09 13:00:41",CP04_AC00_Home::,353
"2024-12-09 13:00:41",CP01_AC01_Buscar,426
"2024-12-09 13:00:42",CP02_AC00_SeleccionaVuelo::,287
"2024-12-09 13:00:44",CP04_AC01_Home,353
"2024-12-09 13:00:45",CP01_AC00_Buscar_Vuelos::,359
"2024-12-09 13:00:46",CP02_AC01_SeleccionaVuelo,287
"2024-12-09 13:00:46",CP03_AC00_Comprar_Vuelo::,774
"2024-12-09 13:00:50",CP01_AC01_Buscar,359
"2024-12-09 13:00:50",CP02_AC00_SeleccionaVuelo::,341
"2024-12-09 13:00:50",CP03_AC01_Comprar_Vuelo_Pursache,382
"2024-12-09 13:00:54",CP02_AC01_SeleccionaVuelo,341
"2024-12-09 13:00:54",CP03_AC00_Comprar_Vuelo::,544
"2024-12-09 13:00:57",CP01_AC00_Buscar_Vuelos::,380
"2024-12-09 13:00:57",CP03_AC02_Comprar_Vuelo_Confirmacion,392
"2024-12-09 13:00:58",CP04_AC00_Home::,286
"2024-12-09 13:00:58",CP01_AC01_Buscar,380
"2024-12-09 13:00:58",CP02_AC00_SeleccionaVuelo::,402
"2024-12-09 13:00:59",CP03_AC01_Comprar_Vuelo_Pursache,249
"2024-12-09 13:01:01",CP04_AC01_Home,286
"2024-12-09 13:01:01",CP01_AC00_Buscar_Vuelos::,389
"2024-12-09 13:01:02",CP02_AC01_SeleccionaVuelo,402
"2024-12-09 13:01:03",CP03_AC00_Comprar_Vuelo::,795
"2024-12-09 13:01:06",CP03_AC02_Comprar_Vuelo_Confirmacion,295
"2024-12-09 13:01:06",CP04_AC00_Home::,283
"2024-12-09 13:01:06",CP01_AC01_Buscar,389
"2024-12-09 13:01:07",CP02_AC00_SeleccionaVuelo::,333
"2024-12-09 13:01:07",CP03_AC01_Comprar_Vuelo_Pursache,434
"2024-12-09 13:01:10",CP04_AC01_Home,283
"2024-12-09 13:01:10",CP01_AC00_Buscar_Vuelos::,495
"2024-12-09 13:01:11",CP02_AC01_SeleccionaVuelo,333
"2024-12-09 13:01:11",CP03_AC00_Comprar_Vuelo::,734
"2024-12-09 13:01:14",CP03_AC02_Comprar_Vuelo_Confirmacion,361
"2024-12-09 13:01:14",CP04_AC00_Home::,341
"2024-12-09 13:01:15",CP01_AC01_Buscar,495
"2024-12-09 13:01:15",CP02_AC00_SeleccionaVuelo::,356
"2024-12-09 13:01:15",CP03_AC01_Comprar_Vuelo_Pursache,367
"2024-12-09 13:01:18",CP04_AC01_Home,341
"2024-12-09 13:01:18",CP01_AC00_Buscar_Vuelos::,484
"2024-12-09 13:01:19",CP02_AC01_SeleccionaVuelo,356
"2024-12-09 13:01:19",CP03_AC00_Comprar_Vuelo::,960
"2024-12-09 13:01:22",CP03_AC02_Comprar_Vuelo_Confirmacion,367
"2024-12-09 13:01:22",CP04_AC00_Home::,588
"2024-12-09 13:01:23",CP01_AC01_Buscar,484
"2024-12-09 13:01:24",CP02_AC00_SeleccionaVuelo::,335
"2024-12-09 13:01:24",CP03_AC01_Comprar_Vuelo_Pursache,272
"2024-12-09 13:01:26",CP04_AC01_Home,588
"2024-12-09 13:01:27",CP01_AC00_Buscar_Vuelos::,399
"2024-12-09 13:01:27",CP02_AC01_SeleccionaVuelo,335
"2024-12-09 13:01:28",CP03_AC00_Comprar_Vuelo::,857
"2024-12-09 13:01:30",CP03_AC02_Comprar_Vuelo_Confirmacion,688
