Time,Label,Elapsed
"2025-03-07 14:01:49",CP01_AC01_Lista,673
"2025-03-07 14:01:54",CP01_AC02_ListaObjetos,302
"2025-03-07 14:01:55",CP01_AC01_Lista,288
"2025-03-07 14:01:59",CP01_AC03_BuscaObjeto,253
"2025-03-07 14:02:00",CP01_AC02_ListaObjetos,259
"2025-03-07 14:02:01",CP01_AC01_Lista,281
"2025-03-07 14:02:04",CP01_AC04_AddObjecto,248
"2025-03-07 14:02:05",CP01_AC03_BuscaObjeto,238
"2025-03-07 14:02:06",CP01_AC02_ListaObjetos,261
"2025-03-07 14:02:07",CP01_AC01_Lista,297
"2025-03-07 14:02:09",CP01_AC05_ActualizaObjeto,234
"2025-03-07 14:02:10",CP01_AC04_AddObjecto,279
"2025-03-07 14:02:11",CP01_AC03_BuscaObjeto,249
"2025-03-07 14:02:12",CP01_AC02_ListaObjetos,257
"2025-03-07 14:02:13",CP01_AC01_Lista,328
"2025-03-07 14:02:14",CP01_AC01_Lista,291
"2025-03-07 14:02:15",CP01_AC05_ActualizaObjeto,246
"2025-03-07 14:02:16",CP01_AC04_AddObjecto,250
"2025-03-07 14:02:17",CP01_AC03_BuscaObjeto,350
"2025-03-07 14:02:18",CP01_AC02_ListaObjetos,255
"2025-03-07 14:02:19",CP01_AC02_ListaObjetos,245
"2025-03-07 14:02:19",CP01_AC01_Lista,281
"2025-03-07 14:02:20",CP01_AC01_Lista,401
"2025-03-07 14:02:21",CP01_AC05_ActualizaObjeto,254
"2025-03-07 14:02:22",CP01_AC04_AddObjecto,256
"2025-03-07 14:02:23",CP01_AC03_BuscaObjeto,239
"2025-03-07 14:02:24",CP01_AC03_BuscaObjeto,235
"2025-03-07 14:02:24",CP01_AC02_ListaObjetos,262
"2025-03-07 14:02:25",CP01_AC02_ListaObjetos,257
"2025-03-07 14:02:25",CP01_AC01_Lista,281
"2025-03-07 14:02:26",CP01_AC01_Lista,303
"2025-03-07 14:02:27",CP01_AC05_ActualizaObjeto,246
"2025-03-07 14:02:28",CP01_AC04_AddObjecto,304
"2025-03-07 14:02:29",CP01_AC04_AddObjecto,260
"2025-03-07 14:02:29",CP01_AC03_BuscaObjeto,238
"2025-03-07 14:02:30",CP01_AC03_BuscaObjeto,256
"2025-03-07 14:02:30",CP01_AC02_ListaObjetos,261
"2025-03-07 14:02:31",CP01_AC02_ListaObjetos,272
"2025-03-07 14:02:31",CP01_AC01_Lista,305
"2025-03-07 14:02:32",CP01_AC01_Lista,315
"2025-03-07 14:02:33",CP01_AC05_ActualizaObjeto,250
