Time,Label,Elapsed
"2025-02-26 17:38:56",CP01_AC01_Lista,371
"2025-02-26 17:39:01",CP01_AC02_ListaObjetos,250
"2025-02-26 17:39:01",CP01_AC01_Lista,289
"2025-02-26 17:39:06",CP01_AC03_BuscaObjeto,274
"2025-02-26 17:39:06",CP01_AC02_ListaObjetos,253
"2025-02-26 17:39:06",CP01_AC01_Lista,279
"2025-02-26 17:39:11",CP01_AC04_AddObjecto,640
"2025-02-26 17:39:11",CP01_AC03_BuscaObjeto,259
"2025-02-26 17:39:11",CP01_AC02_ListaObjetos,553
"2025-02-26 17:39:11",CP01_AC01_Lista,310
"2025-02-26 17:39:16",CP01_AC05_ActualizaObjeto,259
"2025-02-26 17:39:16",CP01_AC04_AddObjecto,235
"2025-02-26 17:39:16",CP01_AC03_BuscaObjeto,240
"2025-02-26 17:39:16",CP01_AC02_ListaObjetos,249
"2025-02-26 17:39:16",CP01_AC01_Lista,290
"2025-02-26 17:39:21",CP01_AC01_Lista,278
"2025-02-26 17:39:21",CP01_AC05_ActualizaObjeto,263
"2025-02-26 17:39:21",CP01_AC04_AddObjecto,242
"2025-02-26 17:39:21",CP01_AC03_BuscaObjeto,250
"2025-02-26 17:39:21",CP01_AC02_ListaObjetos,237
"2025-02-26 17:39:21",CP01_AC01_Lista,284
"2025-02-26 17:39:26",CP01_AC02_ListaObjetos,237
"2025-02-26 17:39:26",CP01_AC01_Lista,280
"2025-02-26 17:39:26",CP01_AC05_ActualizaObjeto,241
"2025-02-26 17:39:26",CP01_AC04_AddObjecto,237
"2025-02-26 17:39:26",CP01_AC03_BuscaObjeto,244
"2025-02-26 17:39:26",CP01_AC02_ListaObjetos,253
"2025-02-26 17:39:26",CP01_AC01_Lista,274
"2025-02-26 17:39:31",CP01_AC03_BuscaObjeto,240
"2025-02-26 17:39:31",CP01_AC02_ListaObjetos,241
"2025-02-26 17:39:31",CP01_AC01_Lista,320
"2025-02-26 17:39:31",CP01_AC05_ActualizaObjeto,247
"2025-02-26 17:39:31",CP01_AC04_AddObjecto,240
"2025-02-26 17:39:31",CP01_AC03_BuscaObjeto,257
"2025-02-26 17:39:31",CP01_AC02_ListaObjetos,247
"2025-02-26 17:39:31",CP01_AC01_Lista,317
"2025-02-26 17:39:36",CP01_AC04_AddObjecto,237
"2025-02-26 17:39:36",CP01_AC03_BuscaObjeto,242
"2025-02-26 17:39:36",CP01_AC02_ListaObjetos,236
"2025-02-26 17:39:36",CP01_AC01_Lista,284
"2025-02-26 17:39:36",CP01_AC05_ActualizaObjeto,392
"2025-02-26 17:39:36",CP01_AC04_AddObjecto,255
"2025-02-26 17:39:36",CP01_AC03_BuscaObjeto,257
"2025-02-26 17:39:36",CP01_AC02_ListaObjetos,238
"2025-02-26 17:39:36",CP01_AC01_Lista,285
"2025-02-26 17:39:41",CP01_AC05_ActualizaObjeto,243
"2025-02-26 17:39:41",CP01_AC04_AddObjecto,553
"2025-02-26 17:39:41",CP01_AC03_BuscaObjeto,247
"2025-02-26 17:39:41",CP01_AC02_ListaObjetos,240
"2025-02-26 17:39:41",CP01_AC01_Lista,282
"2025-02-26 17:39:41",CP01_AC05_ActualizaObjeto,239
