Time,Label,Elapsed,URL
"2025-02-25 16:35:09",CP01_AC00_Buscar_Vuelos::,753,null
"2025-02-25 16:35:12",CP01_AC01_Buscar,753,https://blazedemo.com/index.php
"2025-02-25 16:35:12",CP02_AC00_SeleccionaVuelo::,707,null
"2025-02-25 16:35:17",CP02_AC01_SeleccionaVuelo,707,https://blazedemo.com/reserve.php
"2025-02-25 16:35:17",CP03_AC00_Comprar_Vuelo::,2815,null
"2025-02-25 16:35:22",CP03_AC01_Comprar_Vuelo_Pursache,744,https://blazedemo.com/purchase.php
"2025-02-25 16:35:27",CP03_AC02_Comprar_Vuelo_Confirmacion,2070,https://blazedemo.com/confirmation.php
"2025-02-25 16:35:29",CP04_AC00_Home::,354,null
"2025-02-25 16:35:32",CP04_AC01_Home,354,https://blazedemo.com/login
"2025-02-25 16:35:48",CP01_AC00_Buscar_Vuelos::,818,null
"2025-02-25 16:35:52",CP01_AC01_Buscar,818,https://blazedemo.com/index.php
"2025-02-25 16:35:52",CP02_AC00_SeleccionaVuelo::,652,null
"2025-02-25 16:35:57",CP02_AC01_SeleccionaVuelo,652,https://blazedemo.com/reserve.php
"2025-02-25 16:35:57",CP03_AC00_Comprar_Vuelo::,2437,null
"2025-02-25 16:36:02",CP03_AC01_Comprar_Vuelo_Pursache,1788,https://blazedemo.com/purchase.php
"2025-02-25 16:36:07",CP03_AC02_Comprar_Vuelo_Confirmacion,647,https://blazedemo.com/confirmation.php
"2025-02-25 16:36:16",CP04_AC00_Home::,962,null
"2025-02-25 16:36:16",CP01_AC00_Buscar_Vuelos::,888,null
"2025-02-25 16:36:19",CP04_AC01_Home,962,https://blazedemo.com/login
"2025-02-25 16:36:19",CP01_AC01_Buscar,888,https://blazedemo.com/index.php
"2025-02-25 16:36:20",CP02_AC00_SeleccionaVuelo::,354,null
"2025-02-25 16:36:24",CP02_AC01_SeleccionaVuelo,354,https://blazedemo.com/reserve.php
"2025-02-25 16:36:25",CP03_AC00_Comprar_Vuelo::,3893,null
"2025-02-25 16:36:29",CP03_AC01_Comprar_Vuelo_Pursache,1865,https://blazedemo.com/purchase.php
"2025-02-25 16:36:34",CP03_AC02_Comprar_Vuelo_Confirmacion,2027,https://blazedemo.com/confirmation.php
"2025-02-25 16:36:41",CP01_AC00_Buscar_Vuelos::,1999,null
"2025-02-25 16:36:42",CP04_AC00_Home::,2180,null
"2025-02-25 16:36:43",CP01_AC01_Buscar,1999,https://blazedemo.com/index.php
"2025-02-25 16:36:44",CP02_AC00_SeleccionaVuelo::,888,null
"2025-02-25 16:36:45",CP04_AC01_Home,2180,https://blazedemo.com/login
"2025-02-25 16:36:48",CP02_AC01_SeleccionaVuelo,1036,https://blazedemo.com/reserve.php
"2025-02-25 16:36:49",CP03_AC00_Comprar_Vuelo::,1963,null
"2025-02-25 16:36:53",CP03_AC01_Comprar_Vuelo_Pursache,358,https://blazedemo.com/purchase.php
"2025-02-25 16:36:58",CP03_AC02_Comprar_Vuelo_Confirmacion,1604,https://blazedemo.com/confirmation.php
"2025-02-25 16:36:58",CP01_AC00_Buscar_Vuelos::,703,null
"2025-02-25 16:37:02",CP01_AC01_Buscar,703,https://blazedemo.com/index.php
"2025-02-25 16:37:03",CP02_AC00_SeleccionaVuelo::,1784,null
"2025-02-25 16:37:06",CP04_AC00_Home::,883,null
"2025-02-25 16:37:07",CP02_AC01_SeleccionaVuelo,1636,https://blazedemo.com/reserve.php
"2025-02-25 16:37:08",CP03_AC00_Comprar_Vuelo::,1558,null
"2025-02-25 16:37:09",CP04_AC01_Home,883,https://blazedemo.com/login
"2025-02-25 16:37:12",CP03_AC01_Comprar_Vuelo_Pursache,852,https://blazedemo.com/purchase.php
"2025-02-25 16:37:13",CP01_AC00_Buscar_Vuelos::,1776,null
"2025-02-25 16:37:17",CP03_AC02_Comprar_Vuelo_Confirmacion,604,https://blazedemo.com/confirmation.php
"2025-02-25 16:37:17",CP01_AC01_Buscar,1776,https://blazedemo.com/index.php
"2025-02-25 16:37:18",CP02_AC00_SeleccionaVuelo::,1078,null
"2025-02-25 16:37:22",CP02_AC01_SeleccionaVuelo,1078,https://blazedemo.com/reserve.php
"2025-02-25 16:37:23",CP03_AC00_Comprar_Vuelo::,2000,null
"2025-02-25 16:37:26",CP04_AC00_Home::,796,null
"2025-02-25 16:37:27",CP03_AC01_Comprar_Vuelo_Pursache,1142,https://blazedemo.com/purchase.php
"2025-02-25 16:37:30",CP04_AC01_Home,1028,https://blazedemo.com/login
"2025-02-25 16:37:31",CP01_AC00_Buscar_Vuelos::,925,null
"2025-02-25 16:37:32",CP03_AC02_Comprar_Vuelo_Confirmacion,959,https://blazedemo.com/confirmation.php
"2025-02-25 16:37:35",CP01_AC01_Buscar,785,https://blazedemo.com/index.php
"2025-02-25 16:37:36",CP02_AC00_SeleccionaVuelo::,1296,null
"2025-02-25 16:37:40",CP02_AC01_SeleccionaVuelo,1296,https://blazedemo.com/reserve.php
"2025-02-25 16:37:42",CP03_AC00_Comprar_Vuelo::,2025,null
"2025-02-25 16:37:43",CP01_AC00_Buscar_Vuelos::,846,null
"2025-02-25 16:37:44",CP04_AC00_Home::,723,null
"2025-02-25 16:37:45",CP03_AC01_Comprar_Vuelo_Pursache,632,https://blazedemo.com/purchase.php
"2025-02-25 16:37:47",CP01_AC01_Buscar,986,https://blazedemo.com/index.php
"2025-02-25 16:37:48",CP02_AC00_SeleccionaVuelo::,1009,null
"2025-02-25 16:37:48",CP04_AC01_Home,491,https://blazedemo.com/login
"2025-02-25 16:37:50",CP03_AC02_Comprar_Vuelo_Confirmacion,550,https://blazedemo.com/confirmation.php
"2025-02-25 16:37:52",CP02_AC01_SeleccionaVuelo,1009,https://blazedemo.com/reserve.php
"2025-02-25 16:37:53",CP03_AC00_Comprar_Vuelo::,1584,null
"2025-02-25 16:37:57",CP03_AC01_Comprar_Vuelo_Pursache,606,https://blazedemo.com/purchase.php
"2025-02-25 16:37:58",CP01_AC00_Buscar_Vuelos::,1547,null
"2025-02-25 16:38:01",CP04_AC00_Home::,921,null
"2025-02-25 16:38:02",CP03_AC02_Comprar_Vuelo_Confirmacion,1819,https://blazedemo.com/confirmation.php
"2025-02-25 16:38:03",CP01_AC01_Buscar,1547,https://blazedemo.com/index.php
"2025-02-25 16:38:04",CP04_AC01_Home,937,https://blazedemo.com/login
"2025-02-25 16:38:04",CP02_AC00_SeleccionaVuelo::,487,null
"2025-02-25 16:38:08",CP02_AC01_SeleccionaVuelo,487,https://blazedemo.com/reserve.php
"2025-02-25 16:38:08",CP03_AC00_Comprar_Vuelo::,1273,null
"2025-02-25 16:38:11",CP01_AC00_Buscar_Vuelos::,1651,null
"2025-02-25 16:38:13",CP03_AC01_Comprar_Vuelo_Pursache,410,https://blazedemo.com/purchase.php
"2025-02-25 16:38:14",CP01_AC01_Buscar,1651,https://blazedemo.com/index.php
"2025-02-25 16:38:15",CP04_AC00_Home::,823,null
"2025-02-25 16:38:16",CP02_AC00_SeleccionaVuelo::,1706,null
"2025-02-25 16:38:18",CP03_AC02_Comprar_Vuelo_Confirmacion,863,https://blazedemo.com/confirmation.php
"2025-02-25 16:38:19",CP02_AC01_SeleccionaVuelo,1706,https://blazedemo.com/reserve.php
"2025-02-25 16:38:19",CP04_AC01_Home,807,https://blazedemo.com/login
"2025-02-25 16:38:21",CP03_AC00_Comprar_Vuelo::,1877,null
"2025-02-25 16:38:24",CP03_AC01_Comprar_Vuelo_Pursache,1080,https://blazedemo.com/purchase.php
"2025-02-25 16:38:24",CP01_AC00_Buscar_Vuelos::,1003,null
"2025-02-25 16:38:27",CP04_AC00_Home::,973,null
"2025-02-25 16:38:28",CP01_AC01_Buscar,1003,https://blazedemo.com/index.php
"2025-02-25 16:38:29",CP02_AC00_SeleccionaVuelo::,901,null
"2025-02-25 16:38:29",CP03_AC02_Comprar_Vuelo_Confirmacion,796,https://blazedemo.com/confirmation.php
"2025-02-25 16:38:32",CP04_AC01_Home,973,https://blazedemo.com/login
"2025-02-25 16:38:33",CP02_AC01_SeleccionaVuelo,901,https://blazedemo.com/reserve.php
"2025-02-25 16:38:34",CP03_AC00_Comprar_Vuelo::,2178,null
"2025-02-25 16:38:35",CP01_AC00_Buscar_Vuelos::,1351,null
"2025-02-25 16:38:38",CP03_AC01_Comprar_Vuelo_Pursache,883,https://blazedemo.com/purchase.php
"2025-02-25 16:38:39",CP01_AC01_Buscar,1351,https://blazedemo.com/index.php
"2025-02-25 16:38:40",CP04_AC00_Home::,687,null
"2025-02-25 16:38:40",CP02_AC00_SeleccionaVuelo::,581,null
"2025-02-25 16:38:43",CP03_AC02_Comprar_Vuelo_Confirmacion,1295,https://blazedemo.com/confirmation.php
"2025-02-25 16:38:44",CP02_AC01_SeleccionaVuelo,581,https://blazedemo.com/reserve.php
"2025-02-25 16:38:44",CP04_AC01_Home,690,https://blazedemo.com/login
"2025-02-25 16:38:45",CP03_AC00_Comprar_Vuelo::,1580,null
"2025-02-25 16:38:47",CP01_AC00_Buscar_Vuelos::,746,null
"2025-02-25 16:38:49",CP03_AC01_Comprar_Vuelo_Pursache,845,https://blazedemo.com/purchase.php
"2025-02-25 16:38:50",CP01_AC01_Buscar,818,https://blazedemo.com/index.php
"2025-02-25 16:38:51",CP02_AC00_SeleccionaVuelo::,1455,null
"2025-02-25 16:38:52",CP04_AC00_Home::,948,null
"2025-02-25 16:38:54",CP03_AC02_Comprar_Vuelo_Confirmacion,734,https://blazedemo.com/confirmation.php
"2025-02-25 16:38:55",CP02_AC01_SeleccionaVuelo,1353,https://blazedemo.com/reserve.php
"2025-02-25 16:38:57",CP04_AC01_Home,945,https://blazedemo.com/login
"2025-02-25 16:38:57",CP03_AC00_Comprar_Vuelo::,1236,null
"2025-02-25 16:38:57",CP01_AC00_Buscar_Vuelos::,1205,null
"2025-02-25 16:39:00",CP03_AC01_Comprar_Vuelo_Pursache,468,https://blazedemo.com/purchase.php
"2025-02-25 16:39:02",CP01_AC01_Buscar,1075,https://blazedemo.com/index.php
"2025-02-25 16:39:02",CP02_AC00_SeleccionaVuelo::,1753,null
"2025-02-25 16:39:02",CP04_AC00_Home::,1476,null
"2025-02-25 16:39:05",CP03_AC02_Comprar_Vuelo_Confirmacion,768,https://blazedemo.com/confirmation.php
"2025-02-25 16:39:07",CP02_AC01_SeleccionaVuelo,773,https://blazedemo.com/reserve.php
"2025-02-25 16:39:07",CP04_AC01_Home,1476,https://blazedemo.com/login
"2025-02-25 16:39:07",CP03_AC00_Comprar_Vuelo::,1375,null
"2025-02-25 16:39:08",CP01_AC00_Buscar_Vuelos::,661,null
"2025-02-25 16:39:12",CP01_AC01_Buscar,954,https://blazedemo.com/index.php
"2025-02-25 16:39:12",CP03_AC01_Comprar_Vuelo_Pursache,661,https://blazedemo.com/purchase.php
"2025-02-25 16:39:13",CP02_AC00_SeleccionaVuelo::,1843,null
"2025-02-25 16:39:15",CP04_AC00_Home::,824,null
"2025-02-25 16:39:17",CP02_AC01_SeleccionaVuelo,3018,https://blazedemo.com/reserve.php
"2025-02-25 16:39:17",CP03_AC02_Comprar_Vuelo_Confirmacion,714,https://blazedemo.com/confirmation.php
"2025-02-25 16:39:17",CP01_AC00_Buscar_Vuelos::,912,null
"2025-02-25 16:39:19",CP04_AC01_Home,695,https://blazedemo.com/login
"2025-02-25 16:39:20",CP03_AC00_Comprar_Vuelo::,2731,null
"2025-02-25 16:39:20",CP01_AC01_Buscar,676,https://blazedemo.com/index.php
"2025-02-25 16:39:21",CP02_AC00_SeleccionaVuelo::,1921,null
"2025-02-25 16:39:22",CP03_AC01_Comprar_Vuelo_Pursache,2219,https://blazedemo.com/purchase.php
"2025-02-25 16:39:25",CP02_AC01_SeleccionaVuelo,1828,https://blazedemo.com/reserve.php
"2025-02-25 16:39:26",CP04_AC00_Home::,546,null
"2025-02-25 16:39:26",CP01_AC00_Buscar_Vuelos::,1694,null
"2025-02-25 16:39:27",CP03_AC02_Comprar_Vuelo_Confirmacion,511,https://blazedemo.com/confirmation.php
"2025-02-25 16:39:27",CP03_AC00_Comprar_Vuelo::,1801,null
"2025-02-25 16:39:30",CP04_AC01_Home,675,https://blazedemo.com/login
"2025-02-25 16:39:30",CP03_AC01_Comprar_Vuelo_Pursache,344,https://blazedemo.com/purchase.php
"2025-02-25 16:39:30",CP01_AC01_Buscar,1694,https://blazedemo.com/index.php
"2025-02-25 16:39:32",CP02_AC00_SeleccionaVuelo::,576,null
"2025-02-25 16:39:35",CP03_AC02_Comprar_Vuelo_Confirmacion,1457,https://blazedemo.com/confirmation.php
"2025-02-25 16:39:35",CP02_AC01_SeleccionaVuelo,576,https://blazedemo.com/reserve.php
"2025-02-25 16:39:36",CP03_AC00_Comprar_Vuelo::,2776,null
"2025-02-25 16:39:37",CP04_AC00_Home::,849,null
"2025-02-25 16:39:37",CP01_AC00_Buscar_Vuelos::,746,null
"2025-02-25 16:39:40",CP04_AC01_Home,849,https://blazedemo.com/login
"2025-02-25 16:39:40",CP03_AC01_Comprar_Vuelo_Pursache,522,https://blazedemo.com/purchase.php
"2025-02-25 16:39:42",CP01_AC01_Buscar,739,https://blazedemo.com/index.php
"2025-02-25 16:39:42",CP02_AC00_SeleccionaVuelo::,563,null
"2025-02-25 16:39:45",CP03_AC02_Comprar_Vuelo_Confirmacion,2254,https://blazedemo.com/confirmation.php
"2025-02-25 16:39:46",CP01_AC00_Buscar_Vuelos::,599,null
"2025-02-25 16:39:47",CP02_AC01_SeleccionaVuelo,480,https://blazedemo.com/reserve.php
"2025-02-25 16:39:47",CP03_AC00_Comprar_Vuelo::,1336,null
"2025-02-25 16:39:48",CP04_AC00_Home::,1907,null
"2025-02-25 16:39:49",CP01_AC01_Buscar,606,https://blazedemo.com/index.php
"2025-02-25 16:39:50",CP02_AC00_SeleccionaVuelo::,668,null
"2025-02-25 16:39:51",CP04_AC01_Home,1907,https://blazedemo.com/login
"2025-02-25 16:39:52",CP03_AC01_Comprar_Vuelo_Pursache,873,https://blazedemo.com/purchase.php
"2025-02-25 16:39:54",CP02_AC01_SeleccionaVuelo,751,https://blazedemo.com/reserve.php
"2025-02-25 16:39:55",CP03_AC00_Comprar_Vuelo::,3420,null
"2025-02-25 16:39:55",CP01_AC00_Buscar_Vuelos::,1473,null
"2025-02-25 16:39:57",CP03_AC02_Comprar_Vuelo_Confirmacion,1756,https://blazedemo.com/confirmation.php
"2025-02-25 16:39:58",CP04_AC00_Home::,688,null
"2025-02-25 16:39:58",CP01_AC01_Buscar,1482,https://blazedemo.com/index.php
"2025-02-25 16:39:59",CP03_AC01_Comprar_Vuelo_Pursache,1127,https://blazedemo.com/purchase.php
"2025-02-25 16:40:00",CP02_AC00_SeleccionaVuelo::,2131,null
"2025-02-25 16:40:02",CP04_AC01_Home,645,https://blazedemo.com/login
"2025-02-25 16:40:03",CP02_AC01_SeleccionaVuelo,1951,https://blazedemo.com/reserve.php
"2025-02-25 16:40:04",CP01_AC00_Buscar_Vuelos::,1861,null
"2025-02-25 16:40:04",CP03_AC02_Comprar_Vuelo_Confirmacion,998,https://blazedemo.com/confirmation.php
"2025-02-25 16:40:05",CP03_AC00_Comprar_Vuelo::,1168,null
"2025-02-25 16:40:06",CP04_AC00_Home::,1768,null
"2025-02-25 16:40:08",CP01_AC01_Buscar,1852,https://blazedemo.com/index.php
"2025-02-25 16:40:08",CP03_AC01_Comprar_Vuelo_Pursache,750,https://blazedemo.com/purchase.php
"2025-02-25 16:40:09",CP02_AC00_SeleccionaVuelo::,1338,null
"2025-02-25 16:40:09",CP04_AC01_Home,1186,https://blazedemo.com/login
"2025-02-25 16:40:13",CP01_AC00_Buscar_Vuelos::,1461,null
"2025-02-25 16:40:13",CP02_AC01_SeleccionaVuelo,1485,https://blazedemo.com/reserve.php
"2025-02-25 16:40:13",CP03_AC02_Comprar_Vuelo_Confirmacion,417,https://blazedemo.com/confirmation.php
"2025-02-25 16:40:14",CP04_AC00_Home::,418,null
"2025-02-25 16:40:14",CP03_AC00_Comprar_Vuelo::,1838,null
"2025-02-25 16:40:17",CP01_AC01_Buscar,1629,https://blazedemo.com/index.php
"2025-02-25 16:40:18",CP03_AC01_Comprar_Vuelo_Pursache,626,https://blazedemo.com/purchase.php
"2025-02-25 16:40:18",CP04_AC01_Home,1043,https://blazedemo.com/login
"2025-02-25 16:40:19",CP02_AC00_SeleccionaVuelo::,2560,null
"2025-02-25 16:40:20",CP01_AC00_Buscar_Vuelos::,636,null
"2025-02-25 16:40:22",CP02_AC01_SeleccionaVuelo,2605,https://blazedemo.com/reserve.php
"2025-02-25 16:40:23",CP03_AC02_Comprar_Vuelo_Confirmacion,1211,https://blazedemo.com/confirmation.php
"2025-02-25 16:40:23",CP03_AC00_Comprar_Vuelo::,1421,null
"2025-02-25 16:40:24",CP01_AC01_Buscar,468,https://blazedemo.com/index.php
"2025-02-25 16:40:25",CP02_AC00_SeleccionaVuelo::,1623,null
"2025-02-25 16:40:26",CP04_AC00_Home::,462,null
"2025-02-25 16:40:27",CP03_AC01_Comprar_Vuelo_Pursache,479,https://blazedemo.com/purchase.php
"2025-02-25 16:40:29",CP04_AC01_Home,462,https://blazedemo.com/login
"2025-02-25 16:40:29",CP02_AC01_SeleccionaVuelo,1612,https://blazedemo.com/reserve.php
"2025-02-25 16:40:30",CP01_AC00_Buscar_Vuelos::,1642,null
"2025-02-25 16:40:31",CP03_AC00_Comprar_Vuelo::,1431,null
"2025-02-25 16:40:32",CP03_AC02_Comprar_Vuelo_Confirmacion,988,https://blazedemo.com/confirmation.php
"2025-02-25 16:40:34",CP01_AC01_Buscar,1642,https://blazedemo.com/index.php
"2025-02-25 16:40:34",CP03_AC01_Comprar_Vuelo_Pursache,392,https://blazedemo.com/purchase.php
"2025-02-25 16:40:35",CP04_AC00_Home::,1658,null
"2025-02-25 16:40:36",CP02_AC00_SeleccionaVuelo::,402,null
"2025-02-25 16:40:39",CP02_AC01_SeleccionaVuelo,402,https://blazedemo.com/reserve.php
"2025-02-25 16:40:39",CP03_AC02_Comprar_Vuelo_Confirmacion,633,https://blazedemo.com/confirmation.php
"2025-02-25 16:40:39",CP04_AC01_Home,1658,https://blazedemo.com/login
"2025-02-25 16:40:41",CP03_AC00_Comprar_Vuelo::,1802,null
"2025-02-25 16:40:41",CP01_AC00_Buscar_Vuelos::,1002,null
"2025-02-25 16:40:43",CP04_AC00_Home::,363,null
"2025-02-25 16:40:44",CP03_AC01_Comprar_Vuelo_Pursache,773,https://blazedemo.com/purchase.php
"2025-02-25 16:40:44",CP01_AC01_Buscar,661,https://blazedemo.com/index.php
"2025-02-25 16:40:45",CP02_AC00_SeleccionaVuelo::,441,null
"2025-02-25 16:40:47",CP04_AC01_Home,363,https://blazedemo.com/login
"2025-02-25 16:40:47",CP01_AC00_Buscar_Vuelos::,1394,null
"2025-02-25 16:40:49",CP03_AC02_Comprar_Vuelo_Confirmacion,1386,https://blazedemo.com/confirmation.php
"2025-02-25 16:40:49",CP02_AC01_SeleccionaVuelo,441,https://blazedemo.com/reserve.php
"2025-02-25 16:40:50",CP03_AC00_Comprar_Vuelo::,2684,null
"2025-02-25 16:40:52",CP01_AC01_Buscar,1735,https://blazedemo.com/index.php
"2025-02-25 16:40:53",CP04_AC00_Home::,4260,null
"2025-02-25 16:40:54",CP02_AC00_SeleccionaVuelo::,1567,null
"2025-02-25 16:40:54",CP03_AC01_Comprar_Vuelo_Pursache,1323,https://blazedemo.com/purchase.php
"2025-02-25 16:40:57",CP04_AC01_Home,4260,https://blazedemo.com/login
"2025-02-25 16:40:57",CP02_AC01_SeleccionaVuelo,1567,https://blazedemo.com/reserve.php
"2025-02-25 16:40:58",CP03_AC00_Comprar_Vuelo::,2252,null
"2025-02-25 16:40:59",CP01_AC00_Buscar_Vuelos::,2127,null
"2025-02-25 16:40:59",CP03_AC02_Comprar_Vuelo_Confirmacion,1360,https://blazedemo.com/confirmation.php
"2025-02-25 16:41:02",CP01_AC01_Buscar,2096,https://blazedemo.com/index.php
"2025-02-25 16:41:02",CP03_AC01_Comprar_Vuelo_Pursache,416,https://blazedemo.com/purchase.php
"2025-02-25 16:41:03",CP04_AC00_Home::,329,null
"2025-02-25 16:41:04",CP02_AC00_SeleccionaVuelo::,1951,null
"2025-02-25 16:41:05",CP01_AC00_Buscar_Vuelos::,1076,null
"2025-02-25 16:41:07",CP04_AC01_Home,329,https://blazedemo.com/login
"2025-02-25 16:41:07",CP02_AC01_SeleccionaVuelo,566,https://blazedemo.com/reserve.php
"2025-02-25 16:41:08",CP03_AC00_Comprar_Vuelo::,1245,null
"2025-02-25 16:41:09",CP01_AC01_Buscar,1107,https://blazedemo.com/index.php
"2025-02-25 16:41:11",CP03_AC02_Comprar_Vuelo_Confirmacion,1958,https://blazedemo.com/confirmation.php
"2025-02-25 16:41:11",CP02_AC00_SeleccionaVuelo::,520,null
"2025-02-25 16:41:12",CP03_AC01_Comprar_Vuelo_Pursache,695,https://blazedemo.com/purchase.php
"2025-02-25 16:41:14",CP02_AC01_SeleccionaVuelo,1905,https://blazedemo.com/reserve.php
"2025-02-25 16:41:16",CP04_AC00_Home::,404,null
"2025-02-25 16:41:16",CP01_AC00_Buscar_Vuelos::,577,null
"2025-02-25 16:41:16",CP03_AC00_Comprar_Vuelo::,2250,null
"2025-02-25 16:41:19",CP03_AC02_Comprar_Vuelo_Confirmacion,707,https://blazedemo.com/confirmation.php
"2025-02-25 16:41:19",CP04_AC01_Home,404,https://blazedemo.com/login
"2025-02-25 16:41:20",CP03_AC01_Comprar_Vuelo_Pursache,1673,https://blazedemo.com/purchase.php
"2025-02-25 16:41:21",CP01_AC01_Buscar,577,https://blazedemo.com/index.php
"2025-02-25 16:41:21",CP02_AC00_SeleccionaVuelo::,471,null
"2025-02-25 16:41:21",CP04_AC00_Home::,563,null
"2025-02-25 16:41:24",CP01_AC00_Buscar_Vuelos::,491,null
"2025-02-25 16:41:26",CP02_AC01_SeleccionaVuelo,471,https://blazedemo.com/reserve.php
"2025-02-25 16:41:26",CP04_AC01_Home,507,https://blazedemo.com/login
"2025-02-25 16:41:26",CP03_AC00_Comprar_Vuelo::,2833,null
"2025-02-25 16:41:27",CP03_AC02_Comprar_Vuelo_Confirmacion,366,https://blazedemo.com/confirmation.php
"2025-02-25 16:41:28",CP01_AC01_Buscar,491,https://blazedemo.com/index.php
"2025-02-25 16:41:29",CP02_AC00_SeleccionaVuelo::,801,null
"2025-02-25 16:41:31",CP03_AC01_Comprar_Vuelo_Pursache,613,https://blazedemo.com/purchase.php
"2025-02-25 16:41:31",CP01_AC00_Buscar_Vuelos::,1644,null
"2025-02-25 16:41:32",CP04_AC00_Home::,1612,null
"2025-02-25 16:41:33",CP02_AC01_SeleccionaVuelo,801,https://blazedemo.com/reserve.php
"2025-02-25 16:41:34",CP03_AC00_Comprar_Vuelo::,1122,null
"2025-02-25 16:41:36",CP01_AC01_Buscar,1644,https://blazedemo.com/index.php
"2025-02-25 16:41:37",CP04_AC01_Home,1668,https://blazedemo.com/login
"2025-02-25 16:41:37",CP02_AC00_SeleccionaVuelo::,1912,null
"2025-02-25 16:41:38",CP03_AC01_Comprar_Vuelo_Pursache,669,https://blazedemo.com/purchase.php
"2025-02-25 16:41:39",CP03_AC02_Comprar_Vuelo_Confirmacion,2282,https://blazedemo.com/confirmation.php
"2025-02-25 16:41:41",CP02_AC01_SeleccionaVuelo,1912,https://blazedemo.com/reserve.php
"2025-02-25 16:41:43",CP03_AC00_Comprar_Vuelo::,1080,null
"2025-02-25 16:41:44",CP04_AC00_Home::,328,null
"2025-02-25 16:41:44",CP03_AC02_Comprar_Vuelo_Confirmacion,435,https://blazedemo.com/confirmation.php
"2025-02-25 16:41:45",CP01_AC00_Buscar_Vuelos::,503,null
"2025-02-25 16:41:46",CP03_AC01_Comprar_Vuelo_Pursache,481,https://blazedemo.com/purchase.php
