Time,Label,Elapsed
"2025-03-04 16:15:29",CP01_AC01_Lista,479
"2025-03-04 16:15:33",CP01_AC02_ListaObjetos,260
"2025-03-04 16:15:38",CP01_AC03_BuscaObjeto,289
"2025-03-04 16:15:41",CP01_AC01_Lista,296
"2025-03-04 16:15:43",CP01_AC04_AddObjecto,248
"2025-03-04 16:15:46",CP01_AC02_ListaObjetos,302
"2025-03-04 16:15:48",CP01_AC05_ActualizaObjeto,252
"2025-03-04 16:15:51",CP01_AC03_BuscaObjeto,328
"2025-03-04 16:15:53",CP01_AC01_Lista,341
"2025-03-04 16:15:54",CP01_AC01_Lista,334
"2025-03-04 16:15:56",CP01_AC04_AddObjecto,240
"2025-03-04 16:15:58",CP01_AC02_ListaObjetos,353
"2025-03-04 16:15:58",CP01_AC02_ListaObjetos,264
"2025-03-04 16:16:01",CP01_AC05_ActualizaObjeto,264
"2025-03-04 16:16:03",CP01_AC03_BuscaObjeto,267
"2025-03-04 16:16:03",CP01_AC03_BuscaObjeto,285
"2025-03-04 16:16:05",CP01_AC01_Lista,276
"2025-03-04 16:16:06",CP01_AC01_Lista,622
"2025-03-04 16:16:08",CP01_AC04_AddObjecto,273
"2025-03-04 16:16:09",CP01_AC04_AddObjecto,292
"2025-03-04 16:16:10",CP01_AC02_ListaObjetos,306
"2025-03-04 16:16:11",CP01_AC02_ListaObjetos,243
"2025-03-04 16:16:13",CP01_AC05_ActualizaObjeto,293
"2025-03-04 16:16:13",CP01_AC05_ActualizaObjeto,248
"2025-03-04 16:16:15",CP01_AC03_BuscaObjeto,262
"2025-03-04 16:16:16",CP01_AC03_BuscaObjeto,319
"2025-03-04 16:16:17",CP01_AC01_Lista,632
"2025-03-04 16:16:18",CP01_AC01_Lista,420
"2025-03-04 16:16:18",CP01_AC01_Lista,323
"2025-03-04 16:16:20",CP01_AC04_AddObjecto,328
"2025-03-04 16:16:21",CP01_AC04_AddObjecto,271
"2025-03-04 16:16:22",CP01_AC02_ListaObjetos,345
"2025-03-04 16:16:23",CP01_AC02_ListaObjetos,265
"2025-03-04 16:16:24",CP01_AC02_ListaObjetos,260
"2025-03-04 16:16:25",CP01_AC05_ActualizaObjeto,253
"2025-03-04 16:16:26",CP01_AC05_ActualizaObjeto,349
"2025-03-04 16:16:27",CP01_AC03_BuscaObjeto,558
"2025-03-04 16:16:28",CP01_AC03_BuscaObjeto,258
"2025-03-04 16:16:29",CP01_AC03_BuscaObjeto,256
"2025-03-04 16:16:30",CP01_AC01_Lista,373
"2025-03-04 16:16:30",CP01_AC01_Lista,369
"2025-03-04 16:16:31",CP01_AC01_Lista,380
"2025-03-04 16:16:32",CP01_AC04_AddObjecto,277
"2025-03-04 16:16:33",CP01_AC04_AddObjecto,273
"2025-03-04 16:16:33",CP01_AC04_AddObjecto,283
"2025-03-04 16:16:35",CP01_AC02_ListaObjetos,281
"2025-03-04 16:16:35",CP01_AC02_ListaObjetos,278
"2025-03-04 16:16:36",CP01_AC02_ListaObjetos,292
"2025-03-04 16:16:37",CP01_AC01_Lista,301
"2025-03-04 16:16:38",CP01_AC05_ActualizaObjeto,384
"2025-03-04 16:16:38",CP01_AC05_ActualizaObjeto,298
"2025-03-04 16:16:40",CP01_AC03_BuscaObjeto,295
"2025-03-04 16:16:40",CP01_AC03_BuscaObjeto,302
"2025-03-04 16:16:41",CP01_AC03_BuscaObjeto,270
"2025-03-04 16:16:42",CP01_AC01_Lista,293
"2025-03-04 16:16:42",CP01_AC02_ListaObjetos,309
"2025-03-04 16:16:43",CP01_AC01_Lista,305
"2025-03-04 16:16:44",CP01_AC01_Lista,414
"2025-03-04 16:16:45",CP01_AC04_AddObjecto,313
"2025-03-04 16:16:45",CP01_AC04_AddObjecto,321
"2025-03-04 16:16:46",CP01_AC04_AddObjecto,329
"2025-03-04 16:16:47",CP01_AC02_ListaObjetos,327
"2025-03-04 16:16:47",CP01_AC03_BuscaObjeto,333
"2025-03-04 16:16:48",CP01_AC02_ListaObjetos,319
"2025-03-04 16:16:48",CP01_AC02_ListaObjetos,338
"2025-03-04 16:16:50",CP01_AC05_ActualizaObjeto,238
"2025-03-04 16:16:50",CP01_AC05_ActualizaObjeto,341
"2025-03-04 16:16:51",CP01_AC05_ActualizaObjeto,337
"2025-03-04 16:16:52",CP01_AC03_BuscaObjeto,344
"2025-03-04 16:16:52",CP01_AC04_AddObjecto,344
"2025-03-04 16:16:53",CP01_AC03_BuscaObjeto,337
"2025-03-04 16:16:53",CP01_AC03_BuscaObjeto,248
"2025-03-04 16:16:54",CP01_AC01_Lista,275
"2025-03-04 16:16:55",CP01_AC01_Lista,347
"2025-03-04 16:16:55",CP01_AC01_Lista,591
"2025-03-04 16:16:56",CP01_AC01_Lista,364
"2025-03-04 16:16:57",CP01_AC04_AddObjecto,291
"2025-03-04 16:16:57",CP01_AC05_ActualizaObjeto,260
"2025-03-04 16:16:58",CP01_AC04_AddObjecto,255
"2025-03-04 16:16:58",CP01_AC04_AddObjecto,266
"2025-03-04 16:16:59",CP01_AC02_ListaObjetos,249
"2025-03-04 16:17:00",CP01_AC02_ListaObjetos,258
"2025-03-04 16:17:00",CP01_AC02_ListaObjetos,270
"2025-03-04 16:17:01",CP01_AC02_ListaObjetos,247
"2025-03-04 16:17:02",CP01_AC05_ActualizaObjeto,261
"2025-03-04 16:17:02",CP01_AC01_Lista,286
"2025-03-04 16:17:03",CP01_AC05_ActualizaObjeto,266
"2025-03-04 16:17:04",CP01_AC05_ActualizaObjeto,329
"2025-03-04 16:17:04",CP01_AC03_BuscaObjeto,244
"2025-03-04 16:17:05",CP01_AC03_BuscaObjeto,278
"2025-03-04 16:17:05",CP01_AC03_BuscaObjeto,396
"2025-03-04 16:17:06",CP01_AC03_BuscaObjeto,239
"2025-03-04 16:17:06",CP01_AC01_Lista,390
"2025-03-04 16:17:07",CP01_AC01_Lista,390
"2025-03-04 16:17:07",CP01_AC02_ListaObjetos,547
"2025-03-04 16:17:08",CP01_AC01_Lista,387
"2025-03-04 16:17:09",CP01_AC01_Lista,399
"2025-03-04 16:17:09",CP01_AC04_AddObjecto,283
"2025-03-04 16:17:10",CP01_AC04_AddObjecto,293
"2025-03-04 16:17:10",CP01_AC04_AddObjecto,310
"2025-03-04 16:17:11",CP01_AC04_AddObjecto,314
"2025-03-04 16:17:11",CP01_AC02_ListaObjetos,244
"2025-03-04 16:17:12",CP01_AC02_ListaObjetos,303
"2025-03-04 16:17:12",CP01_AC03_BuscaObjeto,334
"2025-03-04 16:17:13",CP01_AC02_ListaObjetos,316
"2025-03-04 16:17:14",CP01_AC02_ListaObjetos,623
"2025-03-04 16:17:14",CP01_AC05_ActualizaObjeto,238
"2025-03-04 16:17:15",CP01_AC05_ActualizaObjeto,319
"2025-03-04 16:17:15",CP01_AC05_ActualizaObjeto,319
"2025-03-04 16:17:16",CP01_AC05_ActualizaObjeto,331
"2025-03-04 16:17:16",CP01_AC03_BuscaObjeto,314
"2025-03-04 16:17:17",CP01_AC03_BuscaObjeto,330
"2025-03-04 16:17:17",CP01_AC04_AddObjecto,327
"2025-03-04 16:17:18",CP01_AC03_BuscaObjeto,274
"2025-03-04 16:17:18",CP01_AC03_BuscaObjeto,240
"2025-03-04 16:17:19",CP01_AC01_Lista,285
"2025-03-04 16:17:19",CP01_AC01_Lista,336
"2025-03-04 16:17:20",CP01_AC01_Lista,619
"2025-03-04 16:17:20",CP01_AC01_Lista,317
"2025-03-04 16:17:21",CP01_AC01_Lista,277
"2025-03-04 16:17:21",CP01_AC04_AddObjecto,264
"2025-03-04 16:17:22",CP01_AC04_AddObjecto,270
"2025-03-04 16:17:22",CP01_AC05_ActualizaObjeto,258
"2025-03-04 16:17:23",CP01_AC04_AddObjecto,263
"2025-03-04 16:17:24",CP01_AC04_AddObjecto,269
"2025-03-04 16:17:24",CP01_AC02_ListaObjetos,353
"2025-03-04 16:17:24",CP01_AC02_ListaObjetos,261
"2025-03-04 16:17:25",CP01_AC02_ListaObjetos,249
"2025-03-04 16:17:25",CP01_AC02_ListaObjetos,273
"2025-03-04 16:17:26",CP01_AC02_ListaObjetos,256
"2025-03-04 16:17:26",CP01_AC05_ActualizaObjeto,263
"2025-03-04 16:17:27",CP01_AC05_ActualizaObjeto,258
"2025-03-04 16:17:27",CP01_AC01_Lista,635
"2025-03-04 16:17:28",CP01_AC05_ActualizaObjeto,252
"2025-03-04 16:17:29",CP01_AC05_ActualizaObjeto,251
"2025-03-04 16:17:29",CP01_AC03_BuscaObjeto,241
"2025-03-04 16:17:29",CP01_AC03_BuscaObjeto,263
"2025-03-04 16:17:30",CP01_AC03_BuscaObjeto,547
"2025-03-04 16:17:30",CP01_AC03_BuscaObjeto,244
"2025-03-04 16:17:31",CP01_AC03_BuscaObjeto,257
"2025-03-04 16:17:31",CP01_AC01_Lista,285
"2025-03-04 16:17:31",CP01_AC01_Lista,288
"2025-03-04 16:17:32",CP01_AC01_Lista,281
"2025-03-04 16:17:32",CP01_AC02_ListaObjetos,256
"2025-03-04 16:17:33",CP01_AC01_Lista,292
