Time,Label,Elapsed
"2025-02-26 11:39:55",CP01_AC01_Lista,613
"2025-02-26 11:40:00",CP01_AC02_ListaObjetos,239
"2025-02-26 11:40:01",CP01_AC01_Lista,312
"2025-02-26 11:40:05",CP01_AC03_BuscaObjeto,326
"2025-02-26 11:40:06",CP01_AC02_ListaObjetos,235
"2025-02-26 11:40:08",CP01_AC01_Lista,268
"2025-02-26 11:40:10",CP01_AC04_AddObjecto,252
"2025-02-26 11:40:11",CP01_AC03_BuscaObjeto,236
"2025-02-26 11:40:13",CP01_AC02_ListaObjetos,325
"2025-02-26 11:40:14",CP01_AC01_Lista,289
"2025-02-26 11:40:15",CP01_AC05_ActualizaObjeto,242
"2025-02-26 11:40:16",CP01_AC04_AddObjecto,236
"2025-02-26 11:40:18",CP01_AC03_BuscaObjeto,241
"2025-02-26 11:40:19",CP01_AC02_ListaObjetos,238
"2025-02-26 11:40:20",CP01_AC01_Lista,295
"2025-02-26 11:40:20",CP01_AC01_Lista,279
"2025-02-26 11:40:21",CP01_AC05_ActualizaObjeto,242
"2025-02-26 11:40:23",CP01_AC04_AddObjecto,240
"2025-02-26 11:40:24",CP01_AC03_BuscaObjeto,248
"2025-02-26 11:40:25",CP01_AC02_ListaObjetos,245
"2025-02-26 11:40:25",CP01_AC02_ListaObjetos,298
"2025-02-26 11:40:26",CP01_AC01_Lista,271
"2025-02-26 11:40:26",CP01_AC01_Lista,394
"2025-02-26 11:40:28",CP01_AC05_ActualizaObjeto,257
"2025-02-26 11:40:29",CP01_AC04_AddObjecto,322
"2025-02-26 11:40:30",CP01_AC03_BuscaObjeto,234
"2025-02-26 11:40:30",CP01_AC03_BuscaObjeto,257
"2025-02-26 11:40:31",CP01_AC02_ListaObjetos,243
"2025-02-26 11:40:31",CP01_AC02_ListaObjetos,239
"2025-02-26 11:40:32",CP01_AC01_Lista,314
"2025-02-26 11:40:33",CP01_AC01_Lista,275
"2025-02-26 11:40:34",CP01_AC05_ActualizaObjeto,240
"2025-02-26 11:40:35",CP01_AC04_AddObjecto,244
"2025-02-26 11:40:35",CP01_AC04_AddObjecto,243
"2025-02-26 11:40:36",CP01_AC03_BuscaObjeto,235
"2025-02-26 11:40:36",CP01_AC03_BuscaObjeto,265
"2025-02-26 11:40:37",CP01_AC02_ListaObjetos,240
"2025-02-26 11:40:38",CP01_AC02_ListaObjetos,234
"2025-02-26 11:40:38",CP01_AC01_Lista,280
"2025-02-26 11:40:39",CP01_AC01_Lista,285
"2025-02-26 11:40:40",CP01_AC05_ActualizaObjeto,234
"2025-02-26 11:40:40",CP01_AC05_ActualizaObjeto,240
"2025-02-26 11:40:41",CP01_AC04_AddObjecto,235
"2025-02-26 11:40:41",CP01_AC04_AddObjecto,241
"2025-02-26 11:40:42",CP01_AC03_BuscaObjeto,236
"2025-02-26 11:40:43",CP01_AC03_BuscaObjeto,247
"2025-02-26 11:40:43",CP01_AC02_ListaObjetos,237
"2025-02-26 11:40:44",CP01_AC02_ListaObjetos,260
"2025-02-26 11:40:44",CP01_AC01_Lista,374
"2025-02-26 11:40:45",CP01_AC01_Lista,358
"2025-02-26 11:40:45",CP01_AC01_Lista,346
"2025-02-26 11:40:46",CP01_AC05_ActualizaObjeto,257
"2025-02-26 11:40:46",CP01_AC05_ActualizaObjeto,246
"2025-02-26 11:40:47",CP01_AC04_AddObjecto,571
"2025-02-26 11:40:48",CP01_AC04_AddObjecto,242
"2025-02-26 11:40:48",CP01_AC03_BuscaObjeto,250
"2025-02-26 11:40:49",CP01_AC03_BuscaObjeto,250
"2025-02-26 11:40:49",CP01_AC02_ListaObjetos,248
"2025-02-26 11:40:50",CP01_AC02_ListaObjetos,253
"2025-02-26 11:40:50",CP01_AC01_Lista,292
"2025-02-26 11:40:50",CP01_AC02_ListaObjetos,237
"2025-02-26 11:40:51",CP01_AC01_Lista,282
"2025-02-26 11:40:51",CP01_AC01_Lista,285
"2025-02-26 11:40:52",CP01_AC05_ActualizaObjeto,236
"2025-02-26 11:40:53",CP01_AC05_ActualizaObjeto,245
"2025-02-26 11:40:53",CP01_AC04_AddObjecto,240
"2025-02-26 11:40:54",CP01_AC04_AddObjecto,242
"2025-02-26 11:40:54",CP01_AC03_BuscaObjeto,240
"2025-02-26 11:40:55",CP01_AC03_BuscaObjeto,269
"2025-02-26 11:40:55",CP01_AC02_ListaObjetos,256
"2025-02-26 11:40:55",CP01_AC03_BuscaObjeto,242
