Time,ActiveThreads
"2025-02-26 11:39:58",1
"2025-02-26 11:40:03",2
"2025-02-26 11:40:07",2
"2025-02-26 11:40:11",3
"2025-02-26 11:40:13",3
"2025-02-26 11:40:16",4
"2025-02-26 11:40:18",4
"2025-02-26 11:40:20",5
"2025-02-26 11:40:22",5
"2025-02-26 11:40:24",5
"2025-02-26 11:40:26",6
"2025-02-26 11:40:27",6
"2025-02-26 11:40:29",6
"2025-02-26 11:40:31",6
"2025-02-26 11:40:32",6
"2025-02-26 11:40:33",7
"2025-02-26 11:40:35",7
"2025-02-26 11:40:36",7
"2025-02-26 11:40:37",7
"2025-02-26 11:40:38",8
"2025-02-26 11:40:40",8
"2025-02-26 11:40:41",8
"2025-02-26 11:40:42",8
"2025-02-26 11:40:43",8
"2025-02-26 11:40:44",9
"2025-02-26 11:40:46",9
"2025-02-26 11:40:47",9
"2025-02-26 11:40:48",9
"2025-02-26 11:40:49",9
"2025-02-26 11:40:50",9
"2025-02-26 11:40:51",10
"2025-02-26 11:40:52",10
"2025-02-26 11:40:53",10
"2025-02-26 11:40:54",10
"2025-02-26 11:40:55",10
"2025-02-26 11:40:56",10
"2025-02-26 11:40:56",11
"2025-02-26 11:40:57",11
"2025-02-26 11:40:58",11
"2025-02-26 11:40:59",11
"2025-02-26 11:41:00",11
"2025-02-26 11:41:01",11
"2025-02-26 11:41:02",11
"2025-02-26 11:41:02",12
"2025-02-26 11:41:03",12
"2025-02-26 11:41:04",12
"2025-02-26 11:41:05",12
"2025-02-26 11:41:06",12
"2025-02-26 11:41:07",12
"2025-02-26 11:41:07",12
"2025-02-26 11:41:08",12
"2025-02-26 11:41:09",13
"2025-02-26 11:41:10",13
"2025-02-26 11:41:11",13
"2025-02-26 11:41:11",13
"2025-02-26 11:41:12",13
"2025-02-26 11:41:13",13
"2025-02-26 11:41:13",13
"2025-02-26 11:41:14",13
"2025-02-26 11:41:15",14
"2025-02-26 11:41:16",14
"2025-02-26 11:41:16",14
"2025-02-26 11:41:17",14
"2025-02-26 11:41:18",14
"2025-02-26 11:41:18",14
"2025-02-26 11:41:19",14
"2025-02-26 11:41:20",14
"2025-02-26 11:41:20",15
"2025-02-26 11:41:21",15
"2025-02-26 11:41:22",15
"2025-02-26 11:41:22",15
"2025-02-26 11:41:23",15
"2025-02-26 11:41:24",15
"2025-02-26 11:41:24",15
"2025-02-26 11:41:25",15
"2025-02-26 11:41:26",15
"2025-02-26 11:41:26",15
"2025-02-26 11:41:27",16
"2025-02-26 11:41:27",16
"2025-02-26 11:41:28",16
"2025-02-26 11:41:29",16
"2025-02-26 11:41:29",16
"2025-02-26 11:41:30",16
"2025-02-26 11:41:31",16
"2025-02-26 11:41:31",16
"2025-02-26 11:41:32",16
"2025-02-26 11:41:32",16
"2025-02-26 11:41:33",17
"2025-02-26 11:41:33",17
"2025-02-26 11:41:34",17
"2025-02-26 11:41:35",17
"2025-02-26 11:41:35",17
"2025-02-26 11:41:36",17
"2025-02-26 11:41:36",17
"2025-02-26 11:41:37",17
"2025-02-26 11:41:37",17
"2025-02-26 11:41:38",17
"2025-02-26 11:41:38",18
"2025-02-26 11:41:39",18
"2025-02-26 11:41:40",18
"2025-02-26 11:41:40",18
"2025-02-26 11:41:41",18
"2025-02-26 11:41:41",18
"2025-02-26 11:41:42",18
"2025-02-26 11:41:42",18
"2025-02-26 11:41:43",18
"2025-02-26 11:41:43",18
"2025-02-26 11:41:44",18
"2025-02-26 11:41:45",19
"2025-02-26 11:41:45",19
"2025-02-26 11:41:46",19
"2025-02-26 11:41:46",19
"2025-02-26 11:41:47",19
"2025-02-26 11:41:47",19
"2025-02-26 11:41:48",19
"2025-02-26 11:41:48",19
"2025-02-26 11:41:49",19
"2025-02-26 11:41:49",19
"2025-02-26 11:41:50",19
"2025-02-26 11:41:50",19
"2025-02-26 11:41:51",20
"2025-02-26 11:41:51",20
"2025-02-26 11:41:52",20
"2025-02-26 11:41:52",20
"2025-02-26 11:41:53",20
"2025-02-26 11:41:53",20
"2025-02-26 11:41:54",20
"2025-02-26 11:41:54",20
"2025-02-26 11:41:55",20
"2025-02-26 11:41:55",20
"2025-02-26 11:41:56",20
"2025-02-26 11:41:56",20
"2025-02-26 11:41:57",21
"2025-02-26 11:41:57",21
"2025-02-26 11:41:57",21
"2025-02-26 11:41:58",21
"2025-02-26 11:41:58",21
"2025-02-26 11:41:59",21
"2025-02-26 11:42:00",21
"2025-02-26 11:42:00",21
"2025-02-26 11:42:00",21
"2025-02-26 11:42:01",21
"2025-02-26 11:42:01",21
"2025-02-26 11:42:02",21
"2025-02-26 11:42:02",21
